,pid,pname,text,date,score,like_c,skin_type,repurchased
4886,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 사용하던 제품인데 쿠폰까지 사용해 저렴하게 구매해서 좋네요^^,2017-06-07,5.0,0,복합성, 
4887,4181,['[에스티로더] 더블 웨어 파운데이션'],복합성이나 지ㄱ성인 분들 제발 사세요..두번사세요 여름필수템,2017-06-03,5.0,0,복합성, 
4888,4181,['[에스티로더] 더블 웨어 파운데이션'],커버력은갠찬고 많이 매트한거같아요 ㅠ 가격에비해.. 살짝 아쉽네요 그래도 훌륭합니다,2017-06-01,3.0,0,복합성, 
4889,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 쓰는 제품출근하고 퇴근할때까지 살아있는 파운데이션,2017-05-31,5.0,0,건성, 
4890,4181,['[에스티로더] 더블 웨어 파운데이션'],커버력이 정말 좋아서 오바 좀 보태면컨실러 필요없을정도?그치만 순간 고정력이 그만큼 좋아서순간적으로 굳어버리는게 굉장히 심합니다소량을 고르게 펴바르는게 중요할거같네요많은 양을 절대로 한번에 바르지 마세요그리고 쿨본 색 샀는데 21.5호인 저에게 잘맞구요좀 붉은끼가 많이돌아서 웜살걸그랬나 싶기도해요,2017-05-26,5.0,0,복합성, 
4891,4181,['[에스티로더] 더블 웨어 파운데이션'],랑콤이나 슈에무라 등등 파운데이션은진짜 많이 써보고 갈아타봤는데더블웨어만한게 없어요 ㅜㅜ벌써 두통짼데앞으로도 파데는 더블웨어만 쓸듯 ㅋㅋ,2017-05-24,5.0,0, , 
4892,4181,['[에스티로더] 더블 웨어 파운데이션'],이건 뭐 워낙 좋기로 유명한 제품이니까하나쯤은 꼭 장만하셔유~~,2017-05-18,5.0,1,건성, 
4893,4181,['[에스티로더] 더블 웨어 파운데이션'],저는 조금 밝은21호 복합성입니당 쿨바닐라 구입!지성파데로 그렇게 유명한 더블웨어님 드디어 영접하네요!  이거 사려고 미미박스 가입했더니 지금 지름신 와서 텅장입니다.. 싸게 잘샀어요~~,2017-05-15,5.0,0,복합성, 
4894,4181,['[에스티로더] 더블 웨어 파운데이션'],원래쓰던거라 주문했는데 펌핑기도오고 색은약간다른거같지만 괜찮네요,2017-05-13,5.0,0,복합성, 
4895,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 촉촉한 타입만 사용했어요.발림성만 좋으면 된다고 생각했고든요 근데 요즘은 커버에 중요시 하다보니 여러 종류 사용해보다가 요거 여름에 보송하고 괜찮다고 해서 사봐요.펌핑기는 서비스? 감사합니다 ^^,2017-05-12,5.0,0,복합성, 
4896,4181,['[에스티로더] 더블 웨어 파운데이션'],본샀는데 역시 색이 너무 어두워요 에스티로더는 지속성이 좋긴한거같은데 무너짐에 예쁜건 잘모르겠어요,2017-05-09,5.0,0,복합성, 
4897,4181,['[에스티로더] 더블 웨어 파운데이션'],진짜조아요 또 삿어요 다써서ㅠㅠ 쿨본 또살꺼에오,2017-05-08,5.0,0,지성, 
4898,4181,['[에스티로더] 더블 웨어 파운데이션'],ㄷㄷ 워낙 유명해서 사봤는데 진짜 인생파운데이샨이에여. 쿨본 샀구 평소 21호쓰는데 톤 딱 좋아요!! 눅스오일 한방울이랑 섞어쓰는데 똥퍼프류 하면 나중에 이쁘게 무너지고!! 무너지더라듀 무너지기까지의 지속시간이 길어서 진짜좋어용 추천추천🖤,2017-05-07,5.0,0,지성, 
4899,4181,['[에스티로더] 더블 웨어 파운데이션'],한율파데만 계속쓰다가 바꿔보고싶은마음에 바꾸엇는데 갠찬네용~~~ 네이버 후기도 짱이공,2017-05-01,5.0,0,건성, 
4900,4181,['[에스티로더] 더블 웨어 파운데이션'],ㅜㅜㅜㅜ진짜 인생파데 이통다쓰고 또 살 예정입니다,2017-04-26,5.0,0, , 
4901,4181,['[에스티로더] 더블 웨어 파운데이션'],지성피부라 이것저것 찾아보다가 좋다는 이야기 듣고 드디어 구매했는데 지속력 대박이네요!,2017-04-23,5.0,0,지성, 
4902,4181,['[에스티로더] 더블 웨어 파운데이션'],예상은 했지만 실물은 더더더 작은느낌😓'이것이 진정한 사치로구나' 싶다.뭐 좋다니까 구매했는데 66000원은 뭔가..사기당한 느낌이랄까(개인적인 견해임),2017-04-14,5.0,0,복합성, 
4903,4181,['[에스티로더] 더블 웨어 파운데이션'],말해뭐해ㅠㅠㅠㅠㅠㅠㅠㅠ지속력짱 아침 여덟시부터 저녁 여덟시까지 버티다니..,2017-04-13,5.0,3,복합성, 
4904,4181,['[에스티로더] 더블 웨어 파운데이션'],아니 쿨바닐라 시켰는데 본왔어요 택배를 다시보내기도 뭐한데 거금 버렸네요,2017-04-13,0.5,0, , 
4905,4181,['[에스티로더] 더블 웨어 파운데이션'],21호인데 쿨본 구매했습니다. 바르면 살짝 화사해지고 지속력 커버력 모두 좋습니다,2017-04-07,5.0,0,복합성, 
4906,4181,['[에스티로더] 더블 웨어 파운데이션'],수분이 마니 부족한 느낌이 들지만 커버력과 유지력은 짱인 파데!!,2017-04-05,5.0,0,복합성, 
4907,4181,['[에스티로더] 더블 웨어 파운데이션'],다른 파운데이션보다 지속력이 긴거는 정말 좋아요!! 근데 생각보다 커버력이 조금 덜하고 19호 쓰시는 분들은 쿨본이 적당하게 살짝 톤업되고 딱 적당하게 쓰실 수 있으실거같아요지성분들에게는 기초케어 꼼꼼하게 하시고 쓰셔야 속당김이 없구요 건성분들은 왠만하면 안 쓰시는게 좋을거같습니다 상당히 건조해요!! 그리고 무너짐이 생각보다 별로에요ㅠㅠㅠ안예뻐....무너지는게 예뻤으면 하시는분들은 비추입니댜!!,2017-04-02,5.0,0,지성, 
4908,4181,['[에스티로더] 더블 웨어 파운데이션'],펌핑기도 같이 주시네여소량만 발라도 포샤시효과남다른제품에비해 넘젛은거같아여,2017-03-31,5.0,0,중성, 
4909,4181,['[에스티로더] 더블 웨어 파운데이션'],완전 잘맞아요 원톤인데 무너짐없고 오래지나도 뽀송해서 좋아요,2017-03-22,5.0,0,복합성, 
4910,4181,['[에스티로더] 더블 웨어 파운데이션'],조금 매트하지만 지속력이 매우좋고 피부가좋아보임!,2017-03-20,5.0,0, , 
4911,4181,['[에스티로더] 더블 웨어 파운데이션'],건조한감은 없지않아 있는데 아르마니랑 섞어쓰니까잡티도 가려지고 오래가고 덜떠요 맘에들어용,2017-03-16,5.0,0,중성, 
4912,4181,['[에스티로더] 더블 웨어 파운데이션'],펌핑기없는 상품은 저렴한데있는상품은 비싸요ㅠㅠ,2017-03-14,4.0,0,건성, 
4913,4181,['[에스티로더] 더블 웨어 파운데이션'],나는 지성 23호 쿨바닐라 내 인생파데 존좋 꼭 사셈,2017-03-09,5.0,0,지성, 
4914,4181,['[에스티로더] 더블 웨어 파운데이션'],벌써 5통째.. 지갑털이범..요즘 좋다는 로*셀 파운데이션하곤 비교도 안되는데사람들이 왜 그게 더 좋다는건진 모르겠지만...전 무튼 인생템!,2017-02-28,5.0,0,중성, 
4915,4181,['[에스티로더] 더블 웨어 파운데이션'],믿고쓰는 더블이.  가을웜톤인데 본쓰고 있습니다 지복합성이라 막 화장한 후 건조한 감이 없지 않아 있는데 퍼프에 미스트뿌려서 톡톡 두드려주니 덜당기구요 무엇보다 지속력 오래가서 좋음 ..  . 퍼스널컬러에선 제 피부톤엔 쿨본이 맞다 하더라구요 . ㅋㅋ 이번엔 쿨본 주문했습니다 . 더블이짱!,2017-02-25,5.0,0,지성, 
4916,4181,['[에스티로더] 더블 웨어 파운데이션'],배송이 생각보다 빨랏어요 거의 하루이틀만에  발송 됬네요 오래걸린다더니ㅎㅎ지성분들도 이거 쓸때 속건조 올수잇어요건성은 매우 비추 지성도 겨울엔 뭐 섞어쓰세요항상 쓰던거라 만족 샘플은 없지만 가장 저렴한거 같아요,2017-02-24,5.0,0,복합성, 
4917,4181,['[에스티로더] 더블 웨어 파운데이션'],색은 맘에 드는데 좀 건조하네요건조한거만 빼면 지속력도 좋아요,2017-02-21,4.5,0,지성, 
4918,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 써봐야지~ 했던 파운데이션인데 포인트써서 저렴하게 구매했어요 잘쓰겠습니다 펌핑기도 포함되어 있어서 좋고 평소 22호 정도인데 쿨바닐라 색상이 딱 맞는거 같아요,2017-02-21,5.0,0,복합성, 
4919,4181,['[에스티로더] 더블 웨어 파운데이션'],밀착력은 괜찮은거 같아요 시간지나면 조금 당김이 느껴지긴 하네요.저는 수분있는파운데이션이랑 섞어 쓰는데 괜찮았어요하지만 색상이 저랑은 좀 안 맞는거 같아요 더 밝은 걸로 다시 구입할 생각입니다.,2017-02-20,5.0,0,건성, 
4920,4181,['[에스티로더] 더블 웨어 파운데이션'],생각보다 노란기가 많이 돌긴했지만 역시 들었던것 만큼 커버력이나 지속력이 좋더라구여 ㅎ 저는 미미박스에서 산만큼 쿠폰써서 많이 싸게 샀어요! 만족합니당,2017-02-15,4.0,0,복합성, 
4921,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 사용하던 제품 저렴하게 잘샀어요♡♡펌프도 포함이라 너무 좋네요,2017-02-08,5.0,0,복합성, 
4922,4181,['[에스티로더] 더블 웨어 파운데이션'],"존좋존좋ㅇ 파데 역시 기대를 저버리지않는군 꺄핳ㅎ 사기전에 초보양비비랑 조합 좋다는 글보고삿는데 뭐 지금보니까 호불호가 갈리는것 같지만지금은 라라베시쿠션 쓰고 여름되면 쓰려고용이미 써봣지만 전 초보양,더블웨어 1:1.5이렇게 쓰는데 존예 무너짐 없구 커버력 존좋 근데 비싸여ㅠㅠ난 건성이지만 크림을 쫀쫀한 걸로 바르고 바르면><꺄아 재구매 진심♡♡♡♡♡물론 돈잇다멶ㅎ",2017-02-08,5.0,0,건성, 
4923,4181,['[에스티로더] 더블 웨어 파운데이션'],믿고쓰는 더블웨어! 펌핑기도 같이 배송됬네요!저는 피부가 엄청건성인데 워낙 피부표현을 보송하게하는걸 안좋아해서 잘쓰고있어요촉촉한 화장하고 싶으신 분들은 수분크림이나 수분베이스바르고 쓰시거나 오일섞어서 쓰시면 될거같아요!싼 비비나 파운데이션은 시간지나서 무너질때 화장 녹은 자국?이 보이는데 더블웨어는 일단 안무너져요ㅋㅋㅋㅋ이거쓰면 수정화장 안하게되요 저도 그냥 혹시몰라서  제일싼 쿠션 아무거나 사서 들고다니긴한데 눈밑 화장번진거 처리할때빼곤 잘...그리고 되게 묽은제형이라 손등에 짜놓으면 흘러내리거든요? 근데 커버력 괜찮아요! 너무심한건 컨실러써야되지만 어느정도는 커버 다됩니당 :),2017-02-02,5.0,0,건성, 
4924,4181,['[에스티로더] 더블 웨어 파운데이션'],에스티로더 이번에 처음 도전해보는데!!!  예쁘게잘쓰겠습니다~~~,2017-01-24,4.5,0, , 
4925,4181,['[에스티로더] 더블 웨어 파운데이션'],제가 입문하게 해 드린 후로 저희 어머니가 매우 애용하셔서 2통째 구매해요!! 어머니는 잡티가 심하시고 번들거리는걸 싫어하셔서 커버력도 중요하고 마무리가 보송해야 하는데 이건 두점 다 만족하신다고 하시네요ㅎㅎ 그리고 색이 자기 피부에 딱 들어맞는점도 좋아하셨어요!(완전 23호에 노란피부),2017-01-19,5.0,0,건성, 
4926,4181,['[에스티로더] 더블 웨어 파운데이션'],23호 쓰는 가을 웜톤인데 컬러 고민하다가 샌드로 샀는데 첨에 발랐을땐 너무 노란빛깔 띄어서 좀 그랬는데 좀 지나니깐 바로 감쪽 같이 피부톤에 맞추어지네요 좋아용!,2017-01-11,5.0,0,지성, 
4927,4181,['[에스티로더] 더블 웨어 파운데이션'],기존에 사용하던 제품입니다.할인할때 저렴하게 사서 좋구요ㅋㅋ펌프도 함께 받아서 굿굿더블웨어는 워낙 유명하니까요^^,2017-01-10,5.0,0,건성, 
4928,4181,['[에스티로더] 더블 웨어 파운데이션'],쫀쫀하게잘발림에스티로더다른파운데이션판매글은펌프안준데서여기글찾아서샀는데펌프얻음,2017-01-07,5.0,0, , 
4929,4181,['[에스티로더] 더블 웨어 파운데이션'],약간스 건조하긴한테진짜내인생에파테임 약간비싸고 양이적은거같지만 진짜 짱짱임,2017-01-07,5.0,0,지성, 
4930,4181,['[에스티로더] 더블 웨어 파운데이션'],파운데이션은 역시 에스티로더임...항상 백화점가서 사다가 시간안되서 여기서 구매했는데 진심 똑같음,2017-01-07,5.0,0,지성, 
4931,4181,['[에스티로더] 더블 웨어 파운데이션'],쓰던 제품이 떨어졌는데 마침 싸게 팔아서 싰어요.박스에 68000원이라는 가격표 붙어 있었어요. 이게 왜 붙어있지? 다른 특이한 점은 없었습니다,2017-01-05,3.5,0,지성, 
4932,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 쓰는 아이입니다혹시 이상할까봐 걱정했는데포장도 깔끔하니 잘오고 만족합니다,2017-01-05,5.0,0,지성, 
4933,4181,['[에스티로더] 더블 웨어 파운데이션'],질 받았습니다~ 저는 샌드 색상 구매했어요~ 건성인데도 여름에 사용하거나 다른 파운데이션과 섞어서 사용하면 괜찮아요ㅎ,2017-01-04,5.0,0,지성, 
4934,4181,['[에스티로더] 더블 웨어 파운데이션'],쿨본으로 주문햇다가 다시 본으로 주문했어용 대한민국 여성분들은 평균적으로 본을 사용하신다구 하기에 테스트도 안해보구 본으로 삿는데 저한테도 잘맞네용ㅎㅎ 노랗다는 후기가 잇어서 내심 걱정했는데 전혀 그렇지않고 전 제피부색과 잘 맞아떨어젓어용ㅎ 왜 인생 파데 인생아이템이라고 하는지 사용해보니까 저또한 덕후될거같아요😂😂 지성에 유분기가 항상 넘처서 얼굴에 오일바른거같은 여자인데 요 아이는 제 유분기를 많이잡아주고 피부에도 잘 먹어요ㅠㅠ 왜 이제야 만낫는지 모르겟어요!!! 감사합니다 펌핑기 까지 👍👍 재구매 200% 품절되지않고 항상 있었으면 좋겟어욤ㅎㅎ,2017-01-03,5.0,0,복합성, 
4935,4181,['[에스티로더] 더블 웨어 파운데이션'],노란끼가 많을 줄 알았는데 막상 얼굴에 올리니까 이뻐요,2017-01-02,5.0,0,지성, 
4936,4181,['[에스티로더] 더블 웨어 파운데이션'],항상 쓰던거라 쓸 말이 없네요. 좋은 가격으로 사게되어 기쁩니다,2016-12-31,5.0,0, , 
4937,4181,['[에스티로더] 더블 웨어 파운데이션'],역시 더블웨어네여 지속력 최고에요 근데 아쉬운건 컬러가...밝은게 없어요 전체적으로 노란빛이 많이돌고... 그거말고 좀건조하지만 지속력은 정말 최고입니다 땡미라클이랑섞어쓰면 좋아요,2016-12-31,5.0,0, , 
4938,4181,['[에스티로더] 더블 웨어 파운데이션'],테스트안해보고 산건데몆년을왜망설였나싶네요ㅎㅎ저녘까지그대로있다는건오바같고중간에파우더한번쬑발라주면확실히 다른거랑비교했을때 뛰어납니다앞으로다른거손도안될것같네요ㅎㅎ진짜로대신 색상은잘선택하셔야할듯23혼데 웜바닐라 넘자연스러서본으로또구매합니다,2016-12-29,5.0,0, , 
4939,4181,['[에스티로더] 더블 웨어 파운데이션'],확실히 커버력은 얘가 최고인 것 같아요!다른거랑 섞어서 써도 이쁠거같아요,2016-12-21,5.0,0, , 
4940,4181,['[에스티로더] 더블 웨어 파운데이션'],아르마니꺼랑 디올껄 쓰다가 결국 더블웨어로 돌아왔네요. 지성에겐 이것만큼 좋은건 없을듯해요.,2016-12-21,5.0,0, , 
4941,4181,['[에스티로더] 더블 웨어 파운데이션'],배송 하루만에 왔구요 쿠폰 써서 싸게 사서 좋아요ㅎㅎ,2016-12-19,5.0,0, , 
4942,4181,['[에스티로더] 더블 웨어 파운데이션'],커버력 짱 지속력 짱 밀림 없구! 양이 적긴하지만 ㅠㅠ 그래두 넘나좋아오 ㅠㅠ,2016-12-11,5.0,0,지성, 
4943,4181,['[에스티로더] 더블 웨어 파운데이션'],동생한테 추천받고 사봤는데최고네욤 잡티도 잘가려지고 지속력이 짱인것 같아요,2016-12-08,5.0,0,지성, 
4944,4181,['[에스티로더] 더블 웨어 파운데이션'],랑콤 땡미라클 쓰다 갈아탓는데진짜 인생 파대ㅇㅇ,2016-11-18,5.0,0,복합성, 
4945,4181,['[에스티로더] 더블 웨어 파운데이션'],가격에 비해서는 그닥... 엄청 건조해요! 건성이라 더 그렇게 느껴지는 것같아요. 엄마는 엄청 좋다고 하셔서 두통째 구매했습니당,2016-11-12,3.0,0,중성, 
4946,4181,['[에스티로더] 더블 웨어 파운데이션'],역시 비싼제품 믿고ㅎ ㅅ씀당!ㅋㅋㅋㅋㅋㅋ퓨ㅠㅠㅠㅠ,2016-10-19,5.0,0,복합성, 
4947,4181,['[에스티로더] 더블 웨어 파운데이션'],지속력은 굿 커버력도 굿굿 역시 비싼값은 하는거같아요ㅎ근데 조금 매트한편인거같아요ㅎ쿨본이 색감이 의외로 잘맞아서 잘산거같아요ㅎ,2016-10-14,4.0,0, , 
4948,4181,['[에스티로더] 더블 웨어 파운데이션'],그럭저럭 쓸만하네요 근데 이정도 값어치를 하는지는 모르겠어요,2016-10-07,3.5,0,지성, 
4949,4181,['[에스티로더] 더블 웨어 파운데이션'],하도 유명해서 사봣는데 유명한건 다 이유가 잇는듯ㅋㅋㅋ제 피부타입이 지성이라 그런가 많이 건조하고 당기는느낌은 없지만 매트해서 보송보송하니 마무리감이 좋네요ㅋㅋ이거 다쓰면 재구매하려구요👍🏻,2016-10-03,5.0,6,복합성, 
4950,4181,['[에스티로더] 더블 웨어 파운데이션'],"늘 씁니다 ㅋㅋㅋ 일할때 반나절만 지나면 없어지는 화장들, 역시 지성 피부엔 에스티로더 파데가 최고",2016-09-07,5.0,2, , 
4951,4181,['[에스티로더] 더블 웨어 파운데이션'],단종될때까지쓸듯...아니면 리뉴얼됐는데 이상해진다거나...대체불가 인생파데임,2016-09-05,5.0,5, , 
4952,4181,['[에스티로더] 더블 웨어 파운데이션'],명불허전이죠 잘쓸께용~!~ 포장 깔끔하게 와서 좋네용 ㅎ,2016-09-03,5.0,1, , 
4953,4181,['[에스티로더] 더블 웨어 파운데이션'],간단한 구성~ 유효기간 참고~예전부터 써오던거라 ㅋㅋㅋ,2016-08-03,3.5,1,지성, 
4954,4181,['[에스티로더] 더블 웨어 파운데이션'],어머니가 쓰시던거라 사드렸는데 좋아하시네요어두운 톤이셔서 샌드로 샀구요약간 매트한 느낌이라 조르지오 아르마니랑 섞어서 쓰시는데아주 좋다구 하시더라구요추천이여!!,2016-08-03,5.0,2,지성, 
4955,4181,['[에스티로더] 더블 웨어 파운데이션'],쿨본 생각보디ㅡ 안밝아서 21호분들이 사셔도 무방할듯해요 확실히 지속력은깁니당!,2016-07-30,4.0,1,복합성, 
4956,4181,['[에스티로더] 더블 웨어 파운데이션'],쿠폰써서 백화점보다 훨씬 저렴하게 잘샀어요!! 여름처럼 유분 폭발하는날 오래 지속되고 무너짐도 예뻐요! 역시 에스티로더 파데~.~,2016-07-25,5.0,0,복합성, 
4957,4181,['[에스티로더] 더블 웨어 파운데이션'],"여름만 되면 화장을 해도 땀때문에 금방 무너져 버려서 화장을 하나마나... ㅜㅠ원래 쓰던건 아침에 바르고 저녁되면 거무잡잡하게 무너져 내리는데..얘는 습기 최고, 온도도 최고였던 날에 처음 사용해봤는데.. 어머나 .신세계임 ㅠㅠ다크닝 없고 예쁘게 무너짐. ^^사람들이 왜 인생파데라고 하는지 알겠다.",2016-07-12,5.0,0,지성, 
4958,4181,['[에스티로더] 더블 웨어 파운데이션'],더블웨어 더블웨어 하길래 사봤습니다.아무래도 색상 기준표가 우리나라처럼 21호 23호13호 이런게 아니고 다양하다보니 조색하거나 아니면 자신의 피부색을 더 잘알고나서 사셔야 될거 같아요,2016-07-11,3.5,0, , 
4959,4181,['[에스티로더] 더블 웨어 파운데이션'],지속력은 말할것도 없는데 제가약간 붉은 피부거든요 흰피부이면서 붉은데요.. 본 시켰어요 잘맞기를 바랍...,2016-07-03,5.0,0,건성, 
4960,4181,['[에스티로더] 더블 웨어 파운데이션'],써보신분들은 아시죠^^지속력 짱이고 색상도 자연스럽게 잘 맞네용,2016-06-27,5.0,0, , 
4961,4181,['[에스티로더] 더블 웨어 파운데이션'],살이 까만편이라 샌드로 시켰는데 많이 까맣지는않고 적당히 뽀얘지는 느낌이에요 ㅎㅎ화장도 잘먹고 촉촉해서 좋내유,2016-06-15,5.0,1,중성, 
4962,4181,['[에스티로더] 더블 웨어 파운데이션'],전용 펌프까지 주시고 뽁뽁이에 2중으로 싸서 잘 보내주셔서 좋아요~~,2016-06-15,5.0,0, , 
4963,4181,['[에스티로더] 더블 웨어 파운데이션'],몇년째 쓰던 제품이예요 여름엔 더블웨어 만한 파운데이션이 없죠,2016-06-15,5.0,0,지성, 
4964,4181,['[에스티로더] 더블 웨어 파운데이션'],본살까 쿨본살까하다가 본이 노랗다는 평이 많아서 쿨본으로 샀는데 생각보다 어둡고 너무 핑크색이라서 처음엔 당황했지만 다른 밝은 파운데이션이랑 섞어바르니까 색상도 잘맞구 커버력도 높고 너무 좋아요!!!!!!친구는 본을 샀는데 색상을 보고 쿨본을 사길 잘했다는 생각을 했어요!!!,2016-06-12,5.0,0,건성, 
4965,4181,['[에스티로더] 더블 웨어 파운데이션'],넘 좋아요~저렴한 가격에 득템했네여 좋아좋아용용용,2016-06-10,5.0,0,지성, 
4966,4181,['[에스티로더] 더블 웨어 파운데이션'],왔어요 저에게로~♥ 매일 아침이 기다려집니다. 재구매 할거에요,2016-06-08,5.0,0,복합성, 
4967,4181,['[에스티로더] 더블 웨어 파운데이션'],겁나조아요 한번사요 두번사요 지속력대박 ㅋㅋㅋㅋㅋㅋㅋㅋ,2016-06-07,5.0,7,지성, 
4968,4181,['[에스티로더] 더블 웨어 파운데이션'],만족합니다처음써봤는데 커버력도좋고 좋네요,2016-06-05,5.0,1,지성, 
4969,4181,['[에스티로더] 더블 웨어 파운데이션'],저렴한가격에 잘샀네요~펌핑기까지와서 너무좋아요^^역시 지성한테는 더블웨어가 짱짱!!,2016-06-03,5.0,0,복합성, 
4970,4181,['[에스티로더] 더블 웨어 파운데이션'],젤 밝다고 생각한 본 샀는데 왠걸 ..너무 노래요 제가 조금 밝은편이긴 해도 엄청 밝지는 않은데 이거 쓰고 오히려 까매졌다는 소리 듣고 고민중입니다ㅠㅠ 지속력은 진짜 갑이고 피부 표현도 좋은데 색!! 정말 잘 알고 사실길 바랄께요 .. ㅠ,2016-06-02,3.5,0,지성, 
4971,4181,['[에스티로더] 더블 웨어 파운데이션'],쿨바닐라가 없었어서 쿨본 샀는데 붉긴 하네요ㅋㅋ 단독은 힘들고 노란 파데랑 섞어서 쓰면 좋겠어요!,2016-06-02,3.5,0,지성, 
4972,4181,['[에스티로더] 더블 웨어 파운데이션'],21호 쿨톤이라 쿨바닐라 구입했어요 색이 맞을지는 잘 모르겠네요,2016-06-02,5.0,0,중성, 
4973,4181,['[에스티로더] 더블 웨어 파운데이션'],평소21호쓰는데 매장테스트를햅는적이없어서컬러고민진짜많이했어요배송받자마자 손등에컬러테스트부터해봤는데피부색이랑거의똑같아요^^ 노랗다고해서걱정했는데진짜파데발랐는지도모를정도로컬러감잘맞고소문대로뽀송한마무리감이넘좋네요♡역시더블웨어. 이름값하네요^^ 대만족입니다,2016-06-01,5.0,0,복합성, 
4974,4181,['[에스티로더] 더블 웨어 파운데이션'],그간 파데 바를때마다 다 떴는데 이건 안떠서 좋네요.  인생파데인듯,2016-06-01,5.0,1,건성, 
4975,4181,['[에스티로더] 더블 웨어 파운데이션'],역시 여름엔 더블웨어가 짱이네요.에스티로더만한게 없어욯ㅎㅎㅎ,2016-05-29,5.0,0,지성, 
4976,4181,['[에스티로더] 더블 웨어 파운데이션'],리뷰만 보고 삿어요 좋다고 난리길래 본 삿구여 잘 맞는거 같아요 아직 사용은 안해봤는데 극찬하는 이유가 잇겠거니 하고 산만큼 좋길 바래요 ㅎ,2016-05-26,5.0,0,건성, 
4977,4181,['[에스티로더] 더블 웨어 파운데이션'],배송준비중에 재고가 넉넉히 풀렸던데 결국 색상변경안되고 그대로왔네요. 매장도 다해주는데 왜 반영이안되는지 모르겠네요. 피부가흰편이아니라서 쿨바닐라와 쿨본중에 고민하다가 샀는데 집에있던 샌드는 너무어두워서 화장하면 피부가묻히고 쿨바닐라랑 섞어보니 여전히탁하고 쿨바닐라만단독으로 써도 밝지않고 오히려 기존에쓰던 비비가 더밝게나오는거보면 색이다른가싶네요. 붉은기있는 노란피부라 21호쓰면서 23호도 가끔썼는데 자연스런연출도 안되고. 매장가서 보고 사는게맞지않나싶네요. 두꺼운지 이중세안은필수고 덜씻으면 바로뽀루지가나네요. 복합성피부인데 사용후 볼과이마는 피부각질도 올라오고..건조하게만드는 제품인가봅니다. 쟁여뒀는데 고민이네요. 다좋은것만은 아닌듯. 지속성도 반반.,2016-05-24,3.0,0,지성, 
4978,4181,['[에스티로더] 더블 웨어 파운데이션'],배송이 좀 걸리긴 했지만 테스트해보니까 왜 유명한지 알겠어요😍 밀착력도 좋고 매트하니 여름에 쓰기 좋을거 같아요,2016-05-23,5.0,0,복합성, 
4979,4181,['[에스티로더] 더블 웨어 파운데이션'],역시 날 더울땐 더블웨어네여펌프같이와서 좋아염,2016-05-22,5.0,0,복합성, 
4980,4181,['[에스티로더] 더블 웨어 파운데이션'],더블웨어 좋다구 소문자자해서샀는데 기름과 땀에도 거뜬하네요 ㅋㅋ워낙 티존기름많아서 한번 수정은 해야하는데다른 것보다 훨씬오래가요 !!쿨본쓰니까 그냥 내피부색이랑 차이안나는데자연스럽고 좋아요 다크닝도 없는것같고너무핑크핑크라고 고구마된다는데 저는 그정도는 아니에요,2016-05-17,5.0,0,지성, 
4981,4181,['[에스티로더] 더블 웨어 파운데이션'],"더블웨어 하도 유명해서 이번에 쿠폰 써서 저렴하게 구입했네요❤️익히 알려진대로 약간 건조하긴 했어요!파데 바르기 전에 기초 수분은 확실히 관리 해주시고 발라야 할 듯 하고요, 각질 제거를 안하거나, 유분기가 정말 많이 없는 썬크림을 바르셨다면 코쪽이나 입가가 시간이 지나면서 건조한 현상이 나타날 수도 있어요~그리고 잡티커버 훌륭하고👍🏻, 지속력도 훌륭합니다👍🏻.추가로, 파데 바르실 때 브러쉬 자국이 다른 파데보다 더 많이 남는 것 같긴 합니다!!",2016-05-17,4.0,0,지성, 
4982,4181,['[에스티로더] 더블 웨어 파운데이션'],쿨본샀는데 생각보다는 어둡네요ㅠ 그래도 역시 지속력은 진짜 다른 파데보다 훨씬 좋아요 제값주고는 못사지만 쿠폰덕에 싸게 살수있어서 좋았어요,2016-05-16,4.0,0,지성, 
4983,4181,['[에스티로더] 더블 웨어 파운데이션'],아침8시에 화장하고 오후 3시 현재까지 한번도 수정하지 않았는데도코쪽에 약간 유분기는 올라왔지만 거의 무너지지않았어요.지속력은 진짜 갑인듯해요. 왜 다들 백화점화장품 쓰는지 알겠어요...생각보다 그렇게 건조하지도않고 밀착력도 뛰어나요.색상을 잘 선택하는게 제일 중요할듯요!,2016-05-16,5.0,4,건성, 
4984,4181,['[에스티로더] 더블 웨어 파운데이션'],하도좋다는얘기많이들어서 궁금해서 사봤어요지성인데도 바르고나서얼굴당기는느낌이있을정도로 건조하긴정말건조하네요바르고시간좀지나면괜찮아져요커버력도좋지만 지속력이 정말 최고에요왜 다들 좋다고하는지 써보니까알것같아요!!,2016-05-14,5.0,1, , 
4985,4181,['[에스티로더] 더블 웨어 파운데이션'],좋아. 그냥 좋고 또 좋아. ㅠ주름 부각되지만 그래도 좋아.,2016-05-14,5.0,0,지성, 
4986,4181,['[에스티로더] 더블 웨어 파운데이션'],원래 사용하던 제품이라 쿠폰으로 저렴하게 구매하게 되어꿀~!,2016-05-13,5.0,0, , 
