,item_name,user_name,created_date,age,skin_type,review_text,score
664,디스어포어 뷰티 밤,제윤맘,2017.01.27,38,복합성,비비의 전통강호! 써본비비중에 베스트 3안에 듬!,5
665,디스어포어 뷰티 밤,옭수수,2017.01.23,23,지성,"217.1.
 
잿빛이 많이 도네요.. 글로우픽 보고 샀는데 좀 많이 실망…
잿빛이 돌아서 안색도 안 좋아보이고 얼굴이 환해 보이지도
않아서 구석에 쳐박고 안 사용하고 있어요",2
666,디스어포어 뷰티 밤,카멜리아12,2017.01.21,34,복합성,"발림성이 너무 좋은비비크림!
비비크림 많이 써봤는데 쓰고나서 트러블없는 비비는 처음

시간지나면기름지고 트러블 나는데 이건 안그래서 좋음.",5
667,디스어포어 뷰티 밤,홍낙지,2017.01.20,26,복합성,비비는 이게 가장 나은듯 슈퍼갈때 사용ㅋ ㅋ ㅋ 나갈 땐 파데씀,4
668,디스어포어 뷰티 밤,99지성김미연,2017.01.19,20,지성,"베이스바꾸고싶었는데 글로우픽 순위보고 이거 하나 사볼까
하고 반신반의로 산건데 발림성이 너무 좋아요 그리고 막 전
날 새벽3시에 자고 이런거 아니면 모공도 꽤 잘 가려주고 좀
귀찮은 이유도 있지만 이거 쓰고 프르 라이머 안써요 ! 그냥
발림성이 너무좋음 TTTTTT근데 색깔이 좀 어둡네여.., 그
래서 미쯔요시 21p랑 섞어 바르니까 색깔 예쁘고 이거 바르
면 낯빛이 예뻐요! 목이랑 좀 차이나는거 같긴한데 그건 목
에 미백크림 바르면 되는거니까 괜찮고 이거 바르면 베이스
색이 예뻐서 좋아요 ! 막 매트한건 모르겠어요",5
669,디스어포어 뷰티 밤,잉어는뻐끔,2017.01.17,24,지성,"촉촉한건 아닌데 발림성이 개좋다! ?
23호 피부한테 적당히 화사해지는 색이고21호는 어둡거나
본인 피부색일듯 커버력 지속력 밀착력 다 평타이상. 약간
매트한 마무리라서 기초 막하면 금방 뜸. 비비 잘 안쓰는데
얘는 꽤나 애정함
바른 직후는 회색으로 하얗게 뜨는 것 같은데 조금 지나면 피
지랑 적당히 녹아서 예뻐진 지속력은 4-5시간 정도",4
670,디스어포어 뷰티 밤,warigari,2018-04-17,18,건성,"제 주변 친쿠들은 쓰고 트러블 났다고 했는데 저는 다크닝도
심하지않고 무난히 쓸수있었어요 아근데 약간 묻어남이 있
어서 그것만 좀",4
671,디스어포어 뷰티 밤,ㅂ수경,2017.01.17,20,민감성,"여드름없는 건성피부고 과피부인 내가 발랐을 때분도 안되서 두드러기가 난 제품 진짜 너무 당황스러웠음원
래 안맞는 화장품이 많긴했으나 바르자마자 즉각적으로 바
로난건 처음.. 원래 바르고 몇시간후에 나는데 이건 정말 나
랑 안맞았던것 같음",1
672,디스어포어 뷰티 밤,jiyea1 27,2017.01.17,20,지성,그냥 뭐 보송보송 좋음,4
673,디스어포어 뷰티 밤,리에리,2017.01.16,23,복합성,"진짜진짜 만든 사람한테 상을 줘야할듯요
나한테 맞는 비비란 존자 하지 않는다고 생각하는데 지금 이
것만 3통 구입했어요ㅠㅠ
바르면 처음엔 촉촉인데 뽀송뽀송으로 마무리 되고 발림감
도 좋아요. 색도 하얗다 라기 보다는 피부톤이 업된? 자연스
럽게 연출되서 좋아요",5
674,디스어포어 뷰티 밤,서블리짱,2017.01.16,40,복합성,모공때문에 샀는데 커버가 잘 안되는건 내 똥손탓이겠죠?ㅠ,3
675,디스어포어 뷰티 밤,하이요니별,2017.01.15,18,지성,"모공이 진짜 넓어서 속는셈 치고샀는데 가려지긴 가려지는
데 개인적으로 애터미비비가 더 잘가려지는듯.. 색도어둡
고…근데 이건도 나쁘지 않음..색은 굳이 따지면 피치베이
지??밝은21호고 매트보단 보송보송한 느낌..매트성애자인
나는 만족못함..파우더 처리 필수!그래서 전체적으로 무난하
고 괜춘함!!수정하자면 무너짐이 진짜 더러워서 그냥 버렸어
요..진짜 각질부각모공끼고 무너짐이 이었던 비비",2
676,디스어포어 뷰티 밤,꼬므르지,2017.01.14,20,중성,"이거바르고 그냥잤었는데 얼굴에 뭐 아무것도 안났어욕ㅋ ㅋ
ㅋ ㅋ그리고 자연스러운 색이고 회색빛안돌아요. 근데 뭔가
아까워서 많이 못바르겠어요.. 양이너무 적은것만 단점인거
같아요..",4
677,디스어포어 뷰티 밤,은영씨,2017.01.13,22,민감성,"#216내 뽑뷰
피부가 매끈해보이게해줘요!! 지속력도좋고 커버력도좋아
요",5
678,디스어포어 뷰티 밤,밍구르르,2017.01.12,18,지성,"아무생각없이 올리브 에서걍 샀는데 돈버림
색상이 하나밖에없던걸로기억나는데
검다 톤다운의 효과가 있는 놀라운 제품
그리고 요철을 하나하나 섬히 부각시켜준다
+비비크림주제에 비싸다",1
679,디스어포어 뷰티 밤,조옘,2017.01.12,22,복합성,"이거 저만 별로인가요..?
원래 피부를 하얗게 톤업하는 걸 좋아해서 리뷰 믿고 샀는데
별로 하얗지도 않고 회색끼 많이 돌아요. 시간 지나면 다크닝
꽤 있고 커버력이나 지속력이 탁월하지도 않아요. 차라리 돈
좀 더 써서 좋은 파운데이션 사요!",2
680,디스어포어 뷰티 밤,헤헤신난다,2017.01.12,25,복합성,역시 비비는 나랑 안맞는걸로…,3
681,디스어포어 뷰티 밤,식물,2017.01.11,21,복합성,괜춘 친구가 추천해줘서 써봤는뎅 좋더라구요,4
682,디스어포어 뷰티 밤,shzz,2017.01.10,21,건성,"비비치고는 색이 탁하지않은편이라서 좋았다 피치빛이 도는
베이지 색상이다모공비비라서 모공커버가잘되고 실키한마
무리감일거라고 생각했는데 모공커버는 솔직히 모르겠다 마
무리감은 매트한편이어서좋았다 지속력은 대박은아니고 괜
찮은정도! 비비뭐살지 고민중이라면 써볼만한 비비!",4
683,디스어포어 뷰티 밤,호잉 1 23,2017.01.09,28,건성,장점 색이 이쁘다. 잘발린다단점 : 지속력은 중간정도 반나절 간다. 수정화장이 꼭필요하다. 겨울에 쓰기 건조하다여름에는 괜찮은거 같은데 겨울엔 못쓰구 인 저한테는봄가을엔 기초탄탄히 하고 써야하겠더라구요,4
684,디스어포어 뷰티 밤,재버미이,2017.01.07,31,복합성,"평상시 더블웨어쓰는데 가볍게 한번씩 비비써볼려고
구매햇던 비비임
산뜻한 마무리감을 좋아해서
올리브영에서 발라보고 구매
무난하게 일할때나 집앞마실이라던지
풀메r화사 메이크업 안할때 가볍게 발르기좋은 비비임
굉장히 톤이 자연스럽고 톤잘뽑은듯.. 그냥 피부톤임악하얗
거나 잿빛안돔
나름 커버력도좋고, 모공도 잘가려주는것 같음
요철부각도 괜찮은것 같고
하여튼 전체적으로 발랏을때 뭔가 비비스럽지않고
파데느낌 나며 전체적으로 깔끔하게 발린느낌임 번들거리지
않고
다쓰면 재구매의사잇음",4
685,디스어포어 뷰티 밤,집순희,2017.01.06,31,민감성,_ 호불호없이 무난한 비비실버는 뭔가더 화장햇다 느낌이건 비비밖에안발랏어 느낌,5
686,디스어포어 뷰티 밤,샤인,2017.01.06,21,복합성,"상에 너무 좋은데요 ?
여행 갔다가 비비 안갖고간걸 알고 급하게 글로우픽 보고 을
리브영가서 샀는데
노일 정가로 사기도 했고… 좋은 평만큼 안좋은 평도 있길
래 걱정했었어요
근데 그런 걱정들이 무색할만큼 좋았어요TTTTTT
일단 기존에 쓰던 클레어스 비비는 약간 노란빛이 돌았는데
이건 노랗지도 않고 그렇다고 다른 닥터자르트 비비처럼 회
색빛이 돌지도 않아요
무너질 때도 예쁘게 지워지는 정도? 자연스러워요
무엇보다 약간 보송한 느낌인데 건조하진 않아서 지
에 딱이에요ㅜㅜㅜㅜ 사요",5
687,디스어포어 뷰티 밤,트나 키비,2017.01.06,16,건성,"""


이거 친구꺼 써봤는데 진짜 모든 피부에 잘맞는듯합니다!!
저는 중성이규 친구는  또 다른 친구는 지성인데 다 잘먹
었어요 화장이",4
688,디스어포어 뷰티 밤,kkj8466,2017.01.06,21,건성,저는그냥그래요 파데가더나은듯,3
689,디스어포어 뷰티 밤,찡맹,2017.01.05,31,지성,회사가서 수정용으로하기편함평소 고가파데를사용하는 나는 회사까지도 내소중이들을 가지고갈수없음ㅠㅠ내소중이들디스어포어가방에넣고 마칠때쯤 수정메이크업해주면화~사 촉촉해짐들뜸도없음!,4
690,디스어포어 뷰티 밤,민감피부공돌,2018-03-17,28,민감성,"처음바르고나서는 촉촉 시간지날수록 다크닝!!
토인을 만들어주는 제품. 그래도 촉촉",3
691,디스어포어 뷰티 밤,오니오니,2017.01.04,20,민감성,"인생비비סססססס
파데가 아니기때문에 완벽한 커버력이나 지속력을 바라는건
욕심이라고 생각함
손으로 얇게 펴발라주면 이름 그대로 모공이 사라짐
하지만 내가 이걸 사랑하는 진짜 이유는 물먹인 똥퍼프랑 궁
합이 정말 최고임
만사가 귀찮을때 퍼프로 대충 팡팡팡 두들기면 피부표현 진
짜 존예…
두껍지도 않고 자연스럽게 근데 예쁘게 연출됨 진짜 기특한
제품",5
692,디스어포어 뷰티 밤,만댜우니,2017.01.02,23,복합성,"인생템!! 다크닝 거의 없고 피부엄청 좋아보이게 표현됩니
다~ 근데 지속력은 좀 아쉬워요ㅠㅠ",4
693,디스어포어 뷰티 밤,용스이,2017.01.01,29,지성,"선물받아서 써봤어요. 너무 탁하지도 않고 자연스럽게 예쁜
색상이에요. 개인적으로 비비크림은 선호하지 않는 편인데
이제품은 괜찮아요. 대신 지속력이 약한편이라 수정화장은
필수!",
694,디스어포어 뷰티 밤,쵸이야,2016.12.31,28,지성,"'

y,

이 비비 쓰고 처음으로 수정화장을 안해봤어요.. 대박
많이 바르면 하얘지니까 양조절조심해야함
커버는 기대 하지마요 커버는 컨실러에게..",5
695,디스어포어 뷰티 밤,규카츠,2016.12.29,21,복합성,"와우
딴걸 쓰다오니까 이게 왜 좋은지 드디어 알게 되었음
피부 밀착력 좋고
걍 지속력 쩔고
딴거는 나중에 저녁에 보면 다 떠 있고 그런데
얘는 그런거 없이 아침에 바른 거 그대로 예쁘게 있음
호 23호 사이 어중간이고
다른 제품은 보통 23호 쓰는데
자연스럽게 밝아지는 정도로 보고 있음
커버력도 왠만한 애들은 다 가려주는편",5
696,디스어포어 뷰티 밤,하연4385,2016.12.28,21,중성,"글로우픽에서 보고 샀는데 자연스럽게 내피부톤 처럼 한톤
밝아져용 커버도 잘되고 3통째쓰는중~",4
697,디스어포어 뷰티 밤,오스,2016.12.25,20,복합성,"워 비비 절대안쓰는데 이건 매우 좋네요.. 뜨지두않고 적당
히 밝은 톤에다가 파데대신요즘쓰고있어요..",5
698,디스어포어 뷰티 밤,윤이람,2016.12.25,45,건성,"사실 저는 이제품보다는 닥터자르트의 커버 비비를 더 선호
하는 편이지만 , 디스포어를 이번에 구입해서 사용해본 결
과, 커버력면에 있어서도 발림성면에 있어서도 ר大 大하
더라구요… 아 글고 제피부랑 잘 맞는지 잘 뜨지 두 않고…
대체로 비비바른 후 팩트로 마뭏리하는데 그전에 바르기 굉
장히 좋은 제품임다…",5
699,디스어포어 뷰티 밤,팝츄,2016.12.19,20,건성,"글로우픽 리뷰보고 올리브영가서 샀는데 그렇게 막 좋은건
모르겠어요 전 피부가 어두운편이라서 제가 바르기에 정말
하얗고 웨지퍼프로 바르면 피부표현이 그나마 나았던 것같
아요
그치만 다 못쓰고 쳐박아놨습니다…그렇다고 막 안좋은건
아니고 그냥 진짜 .?
저마",3
700,디스어포어 뷰티 밤,"서함
생과",2016.12.19,19,건성,"216.12.

하얗고 뜨고 그냥 수정액인가
유해성분도 타브랜드 베이스제품과 유사함",2
701,디스어포어 뷰티 밤,루랑이,2018-03-17,21,건성,"잘발리고 뽀송하게 마무리되는 것 같아용 제 피부톤이랑은
거의 자연스럽게 맞아떨어지긴 했는데 시간 지나면 약간 탁
해지긴 합니다,, T 그리고 제 피부가 좀 건조해서 눈아래부
분이나 볼쪽은 좀 떴어요 그래두 편하게 슥슥 바르고 나가기
좋아욧 ㅎ",4
702,디스어포어 뷰티 밤,응별,2016.12.18,21,건성,"진짜 글로우픽 감사합니다 ㅠㅠ 너무좋아요 잘쓰고있어요
I",5
703,디스어포어 뷰티 밤,khms33,2016.12.17,25,건성,좋은데 손이 잘안감,4
704,디스어포어 뷰티 밤,후훗훗훗,2016.12.17,33,복합성,너무 파우더리 해서 인지 바를때 발림성 그닥좋지는 않습니다 촉촉한 퍼프로 발라도 바르면서 뭉침있어요 겨울 여름 다써봤는데 프라이머 같이 써도 모공을 가려주지는 못해요 건조한감이 있고 주름이 아~~~주 잘부각됩니다 잡티커버는그냥 평균정도 인데 쓸만해요 약간 검붉은 피부톤은데 이거바르면 벽돌같아보여서 살짝만 바르는 편이에요 다시 사고싶을만큼 좋지는 않네요,2
705,디스어포어 뷰티 밤,gongon,2016.12.16,23,복합성,"ン
처음 나왔을때부터 쓰던건데 진짜 이게 왜 1위지…? 커버력
때문에실버라벨쓰다가 어느순간부터 두꺼운게 좀 부담되서
바꿨는데 실버라벨에 비해선 좋으나 커버력은 당연 떨어지
고 다크닝이 개쩜 개애애애애쩜. 그냥 발림성이 좋고 딴거 갈
아타기 귀찮고 일하길래 또 사서 쓰고있길 3년째지만 피
부안좋은 나에겐 컨실러 필수고 딱히 1위급의 좋은점은 모
르겠는…
발림성좋고 가벼워서 데일리에 괜춘하고 어느정도되는 커버
력은 인정
하지만 다크닝은 오지다는거… 아침에 환하고 저녁돼서 들
어오면 시컴해보임",3
706,디스어포어 뷰티 밤,카카오인생,2016.12.16,27,복합성,"무난무난해요 T근데 저는 다크닝때문에 쓰다가 다른걸로
갈아 탔어요 !!처음엔 괜찮다구 생각했고 좋다고 느꼈지만
ㅠ점점 시간이갈수록 갈아타고 싶다는 생각을 했습니다ㅠ
그래도 무난한편이라 저만 안맞을수도있눈거라 혹시 기회되
신다면 샘플 써보시거나 미리 가서 테스트라듀 해보규 걸정
하요 구래도 늦지않아요!!",
707,디스어포어 뷰티 밤,부서진바닷,2016.12.14,25,지성,"모공이 넓은 편인데.. 굿
근데 스펀지로 펴바르면 모공이 잘 커버가 안되더라
그래서 난 그냥 손으로 바름 그게 더 피부가 좋아보여서
근데 이게 여드름도 안나고
아근데 커버력좀 약함 나 여드름이라 흉터도 있고 한데 잘 안
가려짐
어쩌피 그거야 컨실로러 다 가리는거 아님?
근데 이게 TTT 얼굴이 좀 누래짐
밝고 화사하지가 않고 본래 자기 얼굴색을 음 자연스럽게 칠
해져야한다하나? 시간지나면
아 그게 아니면 이게 잿빛? 그게 좀 있는듯 TTT 시간 지나
면좀회색됨ㅋㅋㅋㅋ
그냥 한번 써볼만한 만족템인데 정착 할 정도는 아님",4
708,디스어포어 뷰티 밤,시린,2016.12.13,22,건성,"샘플 한번 바르고 바로 올리브영 달려가서 정가로 삼
딱히 모공 같은 건 걱정이 없는데 이걸 산 이유는 발림성이랑
색상 그리고 지속력임
손으로 펴발라도 전혀 문제없는 발림성
23호인 내 피부보다 약간 밝아서 색상도 짱
이거 바르면 조금 얼룩덜룩인가?하다가 노범으로 코쪽 눌
러주면 하니 좋음
피방에서 6시간 폐인처럼 게임하고 열기 때문에 백퍼 화장
수정 안하고 또 바로 놀러감
커버력은 기대하지 않는게 정음 ㅎ",5
709,디스어포어 뷰티 밤,샤프란,2016.12.12,24,복합성,"짱조아요 약간 회색빛?도는고 같긴하지만 닥터자르트라 피
부에 나쁘지 않을거같은 느낌",5
710,디스어포어 뷰티 밤,로더,2016.12.10,20,복합성,"발림성 좋고 촉촉 뽀송함 촉촉 쪽이 더 강함 다좋은데 뭔가
자고 일어나면 얼굴에 기름이… 뽀송이 더 강했으면 좋겠다",4
711,디스어포어 뷰티 밤,피숑,2016.12.07,25,지성,피부에게 특히 좋음! 모공을 쏴악~컬러가 다른 비비보다 탁하지 않아서 매우 좋다.지속력도 좋으나 4시간 후에는 기름이 올라오고 코주위 뭉침이 있다.재구매의사 1%,5
712,디스어포어 뷰티 밤,엶0,2018-03-17,27,복합성,"커버력과 발림성은 좋은데 밀착력이 좀 부족한 것 같고 색상
이 살짝 탁하고 어두워요!",4
713,디스어포어 뷰티 밤,우리집산유국,2016.12.07,24,지성,넌 나에게 피부과를 선물했어,1
714,디스어포어 뷰티 밤,오늘의 기록,2016.12.07,23,지성,"저한테는 이게좀 틴모느낌으로 발리는데
색은밝지만그렇게밝은거도아님
가볍게달라붙는느낌
커버력이그렇게좋지는않지만 컨실러가커버하는거지 라
고생각하는사람이라 쿨하게넘김
-피부가편안함
-지속력 ר大
해서 나쁘진않은데 다크닝이 좀있더라고요 848
근데그거도그렇게 티나는편이아니라 인생템",5
715,디스어포어 뷰티 밤,큐피트깡미,2016.12.06,27,지성,헐 나 이거 5통썼는데평이 왜 안좋지?일단 난 성인여드름 민감+홍조임장점:트러블 절대 안남나직업상 하루종일 화장함커버력 좋음컨실러까지 하면 완벽하지만굳이 안해도 커버력좋음인터넷으로 사면 21원대로 살수있고싸고 양많음요새 쿠션 한달도 안가는데이건 4달정도는 씀가장큰 장점☆피부가 되게 화사해짐막 멀리서도 하얀애 되고블러셔까지 하면 완전 러블리해짐단점:지속력이랄까?땀나면 같이 닦이네그래도 이만한 비비 없다난 이걸로 평생갈래,5
716,디스어포어 뷰티 밤,킴보라,2016.12.06,27,복합성,별로다… 회색빛이 너무 돈다,2
717,디스어포어 뷰티 밤,쏘쏘soso,2016.12.04,26,복합성,"亡亡
비비치고 회색빛이 아님
그리고 촉촉한 편이 라서 편하게 바르기 좋은듯",4
718,디스어포어 뷰티 밤,소소한소소,2016.12.04,35,건성,"좋다좋다해서 써봤는데 역시 아님T
비비는 안되겠음 어차피 기초 다 하고 썬크림 바르고 올리는
건데 파데보다 비비가 나은점이 뭐가 있는걸까
다들 비비는 얼굴이 편안하고 촉촉하다는데 난 똑같았음 기
초 덜 쌓으면 똑같이 속건조 생기고 마르면서 얼굴 버석거리
고
지속력 커버력은 말 할 필요도 음슴
똑같이 애써서 바를거 난 걍 결과물과 지속력이 좋은 파데를
써야지T
근데 왠지 억울하다 안좋은 피부도 아닌데 쿠션도 별로고 비
비도 별로고… 대충 빠르게 팟팟 발라도 되면 진짜 좋을거 같
은데T",2
719,디스어포어 뷰티 밤,유니 29,2016.11.30,22,복합성,"얇게 발려서 피부가 답답하지 않았어요!! 처음에는 너무 얇
게 발려서 당황스러웠지만 적응하니까 만족하면서 쓰고 있
어요!! 색상도 비비치고 회샛빛이 돌지 않아서 좋구요 다만
커버력이 약간 부족한데 그 부분은 컨실러를 사용하면 되니
까 저는 나름 만족해요!!",4
720,디스어포어 뷰티 밤,민챨,2016.11.29,22,건성,나는 되직한 제형일 줄 알았는데… 딱 짰는데 무스제형이길래 건조함을 예감했다. TT 색은 비비스럽지않은 21호 나랑잘 맞았으나 무너짐 더럽고 지속력 별로에 각질부각이 있었다왜 유명 한지 잘 모르겠는 제품 그냥 집앞슈퍼갈땐 손이 잘 갈것같음,2
721,디스어포어 뷰티 밤,미미라뷰,2016.11.28,23,건성,"지금 사용중인데 회색빛도 안돌고 지속력도 꽤 긴편이고 커
버력도 좋은편.
그치만 난 쪼콤 건조해서 오일 한방울 떨어트려서 섞어가지
구 웨지퍼프로 팡팡 두들긴당 ㅇ ㅅ ㅇ 지금은 다 써가는데 재
구매의사있당",4
722,디스어포어 뷰티 밤,섹시디바,2016.11.22,25,복합성,"잘 맞는 사람은 엄청 오래 쓰는 것 같아요. 속건성인 저는 이
거 바르고 나가면 약간 당기는 느낌이 나던데 친언니는 잘 맞
아서 3통째 이 제품만 사용하고 있어요.
평소 23호또는 어두운21호 사용하는 저한텐 밝은 톤이긴
해도 두둥 뜨는 색이 아니라서 밝은 피부표현 원하시는 분들
은 사용해도 좋을 것 같아요.
전체적으로 조금 뽀송하게 마무리되는 느낌이고 무난하게
사용하기 좋아요.",3
723,디스어포어 뷰티 밤,꿀꿀피부꿀꿀,2018-03-17,24,복합성,"커버도 나름 잘 되고 뽀송하게 마무리 되는 느낌이 좋아요.
파운데이션 바르면 원래 파우더로 번들거림을 꼭 잡아줘야
했었는데 거의 파우더 할 필요가 안 느껴지는 정도건조한
느낌이 들땐 오일 섞어서 바르면 괜찮았습니다",4
724,디스어포어 뷰티 밤,ew사룽해ha,2016.11.22,23,건성,화장하기귀찮을때 단독으로 슥슥발라도 피부표현이 충분히잘되는 템 색상도 예쁘고 무엇보다 간조하지않은데 뽀송한느낌으로 마무리되는 점이 좋음 인 나에게도 좋았다,5
725,디스어포어 뷰티 밤,김연희1,2016.11.21,24,지성,"엄마가 사와서 쓰고있는데 촉촉하면서도 끝마무리는 부드러
워서 너무 조하용",5
726,디스어포어 뷰티 밤,효52,2016.11.21,20,복합성,안뜨거져아요,4
727,디스어포어 뷰티 밤,햄징,2016.11.21,25,복합성,엄마 쓰시는데 만족해하시더라구여 굿,4
728,디스어포어 뷰티 밤,유르댕,2016.11.20,29,민감성,"순위만 보고샀는데… 하 너무별로임
색상진짜 하얗고 회색안돈다며…돌고
커버력인듯 컨실러 진짜 안쓰는편인데
얘 때문에.컨실러 씀 장점을 찾을수없는데…순위왜이런지
모르겠음 아까워서 쓰고있지만 다시쓸일 절때로 없음..",2
729,디스어포어 뷰티 밤,탱그리탱탱,2016.11.20,23,복합성,베이스입문은 파데로하고 끽해봤자 쿠션 정도 써본 저는 비비가 좋으면 얼마나 좋겠어..하는 마음으로 아 그래도 닥터자르트고 후기도 좋은데 사보자 해서 삼오..? 날씨도 쌀쌀해졌는데 당김없어서 놀람얘 한달정도 써봤는데 뜬적 단 한번도 없음수정화장 딱히 필요없음시험공부에 쩔었을때 아침에 얘만 바르고 학교갔었는데 저녁에 집들어오는데 오…. 피부 이뻐..진짜 얘 물건입니다 여러분.. 베이스 제품 뭐살지 고민중이신분들 테스트 해보시고 구매하셔요ㅠㅠㅠㅠ단독으로 써도 문제없고 섞어써도 문제없고제 생에 첫 비비는 성공적이었습니다.. 기쁘다…,4
730,디스어포어 뷰티 밤,뷰티고주희,2016.11.19,21,중성,"여드름심할때 닥터자르트 비비크림 바랐었는데 진짜 좋음!!
뜨지도 않고 꼭 사요",5
731,디스어포어 뷰티 밤,G,2016.11.19,22,건성,"딱 반톤 밝아지구 바를땐 촉촉하고 마무리감은 뽀송하고 좋
아요!",4
732,디스어포어 뷰티 밤,도스,2016.11.19,20,지성,"샘플 한번 써봤는데 색이 예쁘지도 않고 썼을때 모공사이사
이에 낀 게 다 보여서 이래서 디스어포어라는건가해서 샘
플 한번 써보고 안쓰고 있어요.",2
733,디스어포어 뷰티 밤,칠코니,2016.11.18,22,복합성,l실버라벨 쓰다가 갈아탔는데 회색끼도 덜하고 해서 좋음,4
734,디스어포어 뷰티 밤,dpwls1 ,2018-03-17,26,복합성,"다크닝·…다크닝이 너무 심해서 수정화장이 필수입니다ππ
다 좋은데 다크닝때문에 파데로 갈아탔습니다",3
735,디스어포어 뷰티 밤,세니니,2016.11.17,25,복합성,"여태 써본 비비 파데 중 가장 별로였던 제품
발림 성은 좋았으나 비비가 발림성이 좋다고 제품력이 향상
되는건 아니므로 이건 패스
요철이 심한 편이 아닌데 커버해주지 못하고
그 외 잡티 커버력도 없는편이고 지속력이 개똥이다
몇시간만 지나면 다 무너져있고 벗겨져있음
그것도 더럽게 아주아주 더럽게
두번 쓰고 그래서 혹시몰라 또 써봤지만 역시나 벗겨지듯이
더럽게 얼룩덜룩 무너져있음
다신안씀",1
736,디스어포어 뷰티 밤,여신솔이,2016.11.17,22,민감성,"노란끼가 돌고 커버가 안돼요
I",2
737,디스어포어 뷰티 밤,chdigg,2016.11.17,27,복합성,글로우픽보고샀는데 저는 별로에요에 모공 블랙헤드있고 톤도 불균형한데요딱히 좋은점이 하나도 없어요커버력 지속력 톤보정 전부 다 그저그래요시간지나면 티존에는 기름이 많이 끼고나머지 부분은 들뜨네요TT,2
738,디스어포어 뷰티 밤,디테픽,2016.11.15,23,지성,"언니꺼 쓰다가 마침 떨어져서 얼른가서 구매함!! 근데 쓰다
짜 회색이라고 생각하고 보면 더 회색.. 누가봐도 비비바른
거같음.. 파데라고는 생각 안함 근데 다른건 다좋아서 가볍
게 화장할때마다 찾는아이!! 애증인가..
I",4
739,디스어포어 뷰티 밤,배뚜비,2016.11.15,24,건성,"글로우픽보고 산 화장품이 또 성공했습니다!! 만!!ㅠㅠ 계
속 살까말까 고민을 많이 하다가 돈이 여유가 생겨서 그래 사
자하면서 삿어요.
전 겨울엔 많이 건조한 악건 성이고요, 볼에는 약간 홍조가 있
는 편이고, 피부는 21호정도 쓰고, 팔자주름에 화장품이 잘
끼는 편이에요. 아 피부에 잡티가 많은 편은 아니에요
이 비비를 똥퍼프에 물묻혀 꾹 짜서 발라봤어요! 상에나
만..! 커버력도 좋아서 거의 다 가려지고, 적당히 촉촉하고
뽀송해요. 머리카락도 안묻고, 손에도 안묻어요!!
바르고 나가서 오후수업 다 듣고 집에 와도 팔자주름에 가까
1에서 봐야 보일정도로 조금 끼고, 무너지지도 않고, 잿빛
도 안돌앗어요! 피부화장수정 하나도 안하고 수정은 눈 주변
에 아이라인, 마스카라 가루 떨어진거 정리랑 립만 수정햇어
요
쫀쫀한? 제형이에요 되게 약간 되직한..? 완전 줄줄 흐르는
물같지는 않아요.",5
740,디스어포어 뷰티 밤,mgy1 111 ,2016.11.14,20,복합성,"일단 전에 실버라벨 블랙라벨을 쓰다가 어두워서 다른비비
를 찾다가 결국에는 닥터자르트중에 그래도 밝다는 걸로 구
매를 함.실버랑 블랙쓸때는 여드름이 쫌 있는 편이였는데 요
즘에는 나아져서 커버력이 낮아도 모공매워주고 자연스러운
걸로 사고싶어서 구매를 했음.역시 믿고 쓰는 닥터자르트나
한테는 닥터자르트 비비중에 제일 잘맞는 듯.굉장히 얇게 발
리고 모공도 약간 안보이는것 같기도 하고?커버력이 좀 떨어
지긴해도 홍조랑 얕은 흉터정도는 가려진개인적으로 비비
중에 갑 아닌가싶음
아 잿빛은 안돌고 나중에 살짝 다크닝되나 싶었는데 기름닦
고 수정하니까 괜춘 이정도면 비비치고 정말 다크닝 안되는",5
741,디스어포어 뷰티 밤,케케수,2016.11.14,25,복합성,"그냥 뭐 비비중엔 무난한 데일리로 쓰기 좋은 비비중엔 괜찮
네요
원래 화사한톤업을 좋아하는터라 그러면에선 많이 아쉬운
잡티도 그냥 쏘쏘 지속력도 쏘쏘 다크닝도 많이 없고 모든면
에서 쏘쏘 한마디로 비비의 정석이라고 해야하나 특별하게
뛰어나거나 안좋은것도 없는 그런 비비",4
742,디스어포어 뷰티 밤,HI I ,2016.11.14,23,복합성,좋디도 나쁘지도 않아요,3
743,디스어포어 뷰티 밤,본부장,2016.11.14,27,복합성,"닥터자르트…
색깔 좀 밝게 만들어주면 안돼나요?
밝게 나왔다길래 샀는데ㅋ ㅋ ㅋ
어두워서 못쓰겠어요
윤곽용으로 사용 중ㅠㅠ",2
744,디스어포어 뷰티 밤,뀨뀨0925,2016.11.14,38,지성,"s 
좋네요~ 이거로 바꾸고는 피부톤이 밝아진 거 같아요~
버력도 좋은듯~ 또 사야겠어요..",4
745,디스어포어 뷰티 밤,리씨,2018-05-14,22,복합성,안끼고 부드럽게 착 발림 비 비중,5
746,디스어포어 뷰티 밤,톡톡톡귤,2018-03-17,18,건성,워저발림성이 정말 쫑았던 제품 색이 약간 별로였지만 진짜 발림성하나는지림,4
747,디스어포어 뷰티 밤,영생교신자,2016.11.13,19,복합성,"일단 이걸쓸려면 피부가 존나 하얘야합니다
21호보다 밝은것같습L 다
지성이라 뽀송한건 맘에 드는데
여드름 가려지는게 뜨면서 가려지는
느낌이라 정말 별로에요",2
748,디스어포어 뷰티 밤,yehan2023,2016.11.11,17,복합성,"네 인생탬 입니다.
긴말 필요 없음",5
