,review,score
854,좋아요~ ,5
855,이제품은 처음써보는데 제피부에 맞았으면하네요 보니까 많이쓰고 상품평이좋아서 기대되네요 ,5
856,좋음 ,5
857,좋아요 ,5
858,잘받았습니다써보고 좋으면~^^ ,5
859,. ,5
860,좋아요 ,5
861,잘 받았습니다. ,5
862,추석연휴 있는데도 배송이 빠른편이네요.  좋아요 ,5
863,감사합니다. ,5
864,처음 사용하는데 정말 좋아요 ,5
865,좋아요 ,5
866,"기존에 쓰고 있던 비비크림입니다. 저렴한 가격에 발림성도 좋고, 피부 커버력도 좋아서 애용하고 있습니다^^ ",5
867,♥♥ ,5
868,배송도 빠르고 좋습니다 굿 ,5
869,좋아요 ,5
870,잘받았습니다 많이판매해ㅔㅅ요~~~ ,5
871,귀찮네오 ,5
872,용기가 바뀌었네요. 전엔 샘플이 많았는데 샘플수는 확 줄었네요. ,5
873,너무 좋아요~ ,5
874,쓰던건데 좋아서 또 구입했습니다. ,5
875,빠른배송감사합니다 ,5
876,샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다샘플 마니 줘서 조아요 배송도 빠르고 추천합니다 ,5
877,처음구매트러블이 계속올라와서 재생기능도있고여드름피부에 추천이기에 구입텍스쳐는 유분기가 아예없기에발림성이  타 비비에 비해 좋친않지만바르고나니 커버도 나쁘지않고색도 적당한거 같네요 ,5
878,괜찮아요 ,5
879,항상 이것만 쓰는 아내 ,5
880,좋아요! 가격도 저렴하고 ㅎㅎ ,5
881,닥터자르트 비비는 늘 쓰던거라 구매했습니다.싼 가격에 구매해서 좋아요^^사은품으로 주신 마스크팩 사용했는데 단품으로 구매하고 싶을만큼 촉촉하고 좋더라구염 좋은 상품 감사합니다^^ ,5
882,좋아요 ,5
883,원래 쓰던 제품입니다. 커버잘되고 좋습니다 ,5
884,매번 구입하고 있습니다. 매우 만족! ,5
885,배송도 빠르고 좋아요 샘플로온 코팩도 좋았어요 ㅎㄹㄹ ,5
886,좋네요`~ ,5
887,항상 쓰던거라 주문했어요. 상품 구성은 위에 나와있는 사진과 동일하고 배송도 빨라서 좋았습니다. ,5
888,괜찮아요~ㅎㅎ ,5
889,잘받았습니다. 조아요 아주. ,5
890,올만에 맘에드는 비비발견!! ,5
891,배송 빨라요샘플도 좋네요 ,5
892,좋은 제품입니다... ,5
893,정멀 좋아요 ,5
894,잘받앗습니당아직 써보진 않앗지만 좋을꺼라 생각해요수고하세용ㅋㅋㅋ ,5
895,asdffsdfasdfasdfsdaf ,5
896,좋아요 ~ ^^ ,3
897,늘쓰는 제품이라 좋아요. ,5
898,늘 닥터자르트비비만사용~어서보내주세요~~ ,5
899,Good for me. ,5
900,"친구선물인데 효과는 모르겠네요, 상품평보고 택했어요~ ",5
901,아직 개봉하지 않았는데 좋을 것이라 믿고 잘 사용하겠습니다. ,5
902,음 그럭더럭 ,5
903,좋아요~~배송도 빨라요~ ,5
904,조아요 ,5
905,잘받앗어요? 댓글 보구  첨써보는건대?  좋길 바라면서  아직 안써봐서 모르겟지만  일단 손등에 발라봣는대 색상은 맘에 드네요 ? ,5
906,조아조아조아조아조아조아요 ,5
907,지인의 추천으로 처음 구매합니다.백탁현상도 없고... 너무 좋네요. 지인의 피부는 닥터자르트 덕분이었습니다 ㅋㅋㅋ추천합니다. 실버라인이 제일 낫네요. ,5
908,착한가격에 잘샀네요 ,5
909,"항상 애용하는 제품입니다. 얼굴 완벽커버해주기때문에 기미, 여드름 등 잡티걱정 업습니다 ",5
910,처움 구매했는데 무난하고 좋으네요 ,5
911,늘쓰던제품이예요ㅎㅎㅎ ,5
912,약간두껍긴한데커버는갠춘 약간이것만 바를시 피부는 칙칙해져요 ,5
913,항상 쓰던거라 믿고 씁니다. 여름엔 좀 유분기가 많긴한데 커버력이 굿굿이에용 ,5
914,조아욧 항상쓰는거라 커버력도좋고 지속력도좋도 덫발라도좋고!! ,5
915,잘 받았습니다 ,5
916,배송도빠르고 좋아여 ,5
917,완전조아요 역시 닥터자르트임커버력대박 ,5
918,좋아용 ,5
919,늘쓰던비비 좋아요 ,5
920,조아요조아요 ,5
921,빠른배송과품질에만족합니다. ,5
922,항상쓰던거라 만족합니다♥ ,5
923,"친구의 추천으로 구매했는데 커버력,밀착력 우수합니다^^다만 건성인분들보다는 지성이나 복합성에 맞을것 같네요!다들 비비크림 뭐 쓰냐고 물어봐요!구매 100% 만족합니다:-) ",5
924,전 이제품만 써요..다른 건 저랑은 잘 맞지 않아서..커버력도 좋고 가격도 싸요 ,5
925,사은품은 빼고 보내주셨네요.. 다시 보내주신 다더니 도착도 하지 않고..그리고 예전에 쓰던건 안그랬는데 이건 왜 튜브가 점점 빵빵하게 부풀어 오르나요? ,1
926,아직써보진않았지만 좋을것같아요^^ ,5
927,역시나 닥터자르트에요^^커버력도좋고 너무 묽지않아서 좋은거같아요 ,5
928,항상 쓰던거에요~ 좋네요ㅎ ,5
929,너무 좋아요. 구성품도 좋고요 ,5
930,좋네여 ,5
931,엄마가 이거만 사용해서 몇년째 사용하고 있습니다.화사하고 이거하나만 바르면 다른건 필요없는거 같아요. ,5
932,만족합니다 ,5
933,친구꺼 한번써보고 바로 구매했습니다비비하면 닥터자르트라고 소문은 익히들었지만 사실 화장자체를 하지않는편이었는데  최근 몇달새 성인여드름에 시달리느라 피부고 가리지안고는 안된다는ㅠㅠ 일단여드름자국의 붉은기를 많이잡아주더라구요바를땐 매트한느낌이라 바른후에도 번들거림 없구요또 제가 유분은많지만 심하게 건조한상태인데 매트하게발리면서도 바른후 건조함은 못느꼈어요그리고배송도주문후 바로다음날 배송되고 이것저것 샘플도주시고~~^^샘플용도를몰라서 인터넷찾아봤네요ㅋ암튼 더 오래 사용해봐야알겠지만 배송빠르고 여드름피부에 좋은듯해요 감사합니다 ,5
934,"배송도 빠르고 좋습니다.원래 쓰던 비비라 샀어요.,잘사용할께요 ^^ ",5
935,좋아요 ,5
936,커버가잘돼네요^^ ,5
937,맘 에들어두개구입했어요^^ ,5
938,커버가 잘됩니다 좋아오 ,5
939,빠른새송좋아요 ,5
940,늘 쓰던상품 ..넘좋아여 ,5
941,매번써요좋아요 ,5
942,아주 좋아요 ,5
943,빠른 배송 감사합니다~ ,5
944,좋아요항상쓰는제품 ,5
945,늘쓰던 실버라벨사은품까지 좋습니다!! ,5
946,좋아요 ,5
947,괜찮네요커버력이좀센듯 ,5
948,너무 기대를 했었나요 ~~~무난하게 사용하고 있습니다 ,5
949,늘사용하는 제품입니다 좋아요 ,5
950,마음에들어요 정말좋아요 ,5
951,. ,5
952,늘 쓰는 제품이라 별 고민없이 구매했어요~!!*^^*지성 피부에는 아주 좋은 상품인것 같아요~!!*^^* ,5
953,정말최고비비 앞으로두자르트정착 ,5
954,ㅋ ,5
955,몇년째 쓰고있는거라서 이것만써요! ,5
956,늘 사용한거라 믿고 씁니다.배송빨라 좋았구요~ ,5
957,좋아요~~뽀샤시해요..하지만 여름이라 기름은 생기네요 ,5
958,늘쓰던 상품이라ㅎㅎ사음품 감사~ ,5
959,커버력이 좋네요 만족합니다. ,5
960,매번 사용하는 제품입니다.좋아요~ 굿굿 ,5
961,자연스럽고 유분도 적어요 ,5
962,좋아요! ,5
963,동생 선물로 샀습니다. 감사합니다. ~ 잘쓹여 ,5
964,"닥터자르트 비비크림 최고입니다!! ^ㅡ^ 몇년째 쓰고 있는 제품이예요/블랙라벨이나 다른 라인보다 이 실버라벨이 짱인 것 같아요. 아침에 바쁠때 이거 하나만 쓱쓱 바르고 와도 피부가 매끈해보여요. 자연스러우면서도 커버력이 뛰어납니다!!7만원대 유명 브랜드 제품 보다 훨씬 좋다고 생각합니다. 가격비교하고 할인 받아서 롯데아이몰에서 23,300원에 구매했는데지금 올리브영 가보니 세일이라 동일한 가격에 판매하네요~6월 7일(토) 에 주문해서 10일(화)에 받았으니 휴일 빼면 거의 바로 배송됐지만급하신 분들은 오프라인 올리브영에서 구매하시면 좋을 것 같습니다.비비크림은 계속 이 제품만 쓰려구요^^ ",5
965,좋아용 ,5
966,좋아요 ,5
967,매끈하고 좋아요 ㅎㅎ ,5
968,매끈하고 좋아요 ㅎㅎ ,5
969,매끈하고 좋아요 ㅎㅎ ,5
970,좋습니다. ,5
971,잘받았어요 ,5
972,"과하지 않는 자연스러운 피부표현에 딱인것같네요.커버력도 있으면서 만족한 상품이에요!전에는 프로모션도 많이 하던데,이제는 프로모션을 잘 안하네요 ",5
973,소문대로 괜찮아요 ,5
974,항상쓰던 비비 ,5
975,소문대로 좋아요.여름이라 실버라벨 구매해 봤네요.잘 쓸 것 같습니다. ,5
976,싸게잘샀어요^^ 항상쓰는제품 ,5
977,좋다 ,5
978,친구 추천으로 구입했는데 역시 좋은 것 같아요.^^ 저녁까지 또 바르지 않아도 다시 바른 것 같은 느낌~^^ ,5
979,원래 쓰던거라구매했어요좋겠쬬 ,5
980,땀에도 강하고 피부가 편안해서 좋아요 ,5
981,닥터자르트 좋아요 ,5
982,ㅣ ,5
983,아는분꺼 써봤는데 좋아서 구입했는데 역시나 좋아요^^ ,5
984,조아요 ,5
985,좋아요 미니3개까지 ,5
986,비비크림은 닥터가 최고 ,5
987,잘 쓸께여 ,5
988,만족 ,5
989,잘 받앗습니다.샘플은 정말 딱 정해진대로 주시네요~적은용량좀 나왓음좋겟어요 50ml는 휴대하기가 불편해요. ,5
990,실버라벨이 젤좋습니당 ㅋ ,5
991,좋아용 ㅋ 케케 ,5
992,asdfghj ,5
993,닥터자르트 짱입니다 ,5
994,잘 받았습니다. ,5
995,젤쿠어재생비비 사용하다가 가격부담이 되서 이거 처음써보는데 아주예민한 제 피부에 색상도화사하고 트러블이 아직은 일어나지 않아 나름 만족합니당~커버력 밀착력 모두 만족하구 한가지 흠이라면 너무 많이발라서 그랬는지 조금 답답한느낌과 세안했을때 피부가좀 지친느낌 받았습니당~물론 제 피부가 많이 예민하고 그전사용비비가 기초제품같은느낌이었던거라 비교되서 그런것 뿐일반적으로 사용하기에는 이가격 이퀄리티 꽤 좋은듯^^ ,5
996,피부가 민감성이라 잘못바르면 뒤집어지는데 아직 괜찮네요...커버도 잘되고 괜찮은듯해요.. ,5
997,배송도빠르고 사은품도 많이주시고~감사합니다!다쓰면 또 구매하러올게요 ,5
998,ㅇ ,5
999,dfdfdf ,5
1000,아직사용은안해밧지만배송은빠르네용 ,5
1001,좋아요.색도밝고커버도되고ㅎ잘사용하고있어요 ,5
1002,배송기사분 완젼 친절하고 좋네요 ,5
1003,실버라벨이 짱입니다요 ,5
1004,너무 잘받았습니다 감사 ,5
1005,사은품도 많이주고 좋아용 ,5
1006,gg ,5
1007,ㅡ ,5
1008,너무잘받았습니다감사합니다 ,5
1009,지성인데 실버라벨 바르니 파우더리하고 좋네요 하지만 촉촉해보이는건부족 블랙라벨 사용해도 괜찮을것 같구요 - 커버력이 약한게 아쉬워요 - ,3
1010,좋습니다 매우만족합니다 ,5
1011,피부톤에 딱맞는 그런 비비라고나할까 ,5
1012,실버라벨 너무 좋아서 감사합니다 ,5
1013,늘 쓰던 제품이라 고민하지 않고 저렴하게 구매했어요~ ,5
1014,매번쓰는건데 아주 커버력도 좋고 굿 입니다~~ ,5
1015,항상쓰던제품 저렴하게구매해서 좋아요 ,5
1016,아직써보지않았어요 ,5
1017,저희 엄만 이거만 써요~ 좋다고하십니다^^ ,5
1018,잘받았습니다 ,5
1019,좋아용 ,5
1020,외국에나가있는 저의 동료들에게 보냈어요본품보다 미니가 너무귀엽다며 미니나오면 꼭 보내달래서한참을 기다렸네요~^^ ,5
1021,배송빠르고잘쓰고있습니당 ,5
1022,좋아용~~~~ ,5
1023,배송도 빠르고 좋아요~~ ^^ 3년째 이상품만 쓰고 있어요.. 적극추천합니다!! ^^ ,5
1024,언니가쓰는데너무좋다구하네요유분기도적당하구요언니가강추하는비비예요 ,5
1025,굿입니당?ㄷㅇ ,5
1026,늘 사용하던거라. 만족~ ,5
1027,가가가 ,5
1028,커버력은 좋은데 조금 두껍게 발려요.. ,5
1029,항상 사용하던~ ,5
1030,좀어두워요 ,3
1031,좋아요!!! ,5
1032,하루만에잘왔어요 원래쓰던것 ,5
1033,좋아요 ,5
1034,잘받았습니다! ,5
1035,사은품 굿 ,5
1036,항상쓰는거에요~~^^ ,5
1037,한통 다 사용하고 떨어지기 전에 구매햇습니다.커버력이 정말 좋아요!!!배송 빠른편입니다. ,5
1038,늘쓰던거라 좋아요^^ ,4
1039,저렴하고 완전 좋아요~~~~~ ,5
1040,구ㅅ ,5
1041,good~ ,5
1042,발림성도 좋고 배송도 정확합니다 ,5
1043,늘 써오던거애요 무난해요 ,5
1044,별로 ,5
1045,좋은 상품을 좋은 가격에. ,5
1046,감사합니다. 번영하세요. ,5
1047,그냥..항상 썼던..블랙 라벨을 사는건데.. 후회중 ,5
1048,배송도 빨랐구요 잘 쓸게용사은품도 잘 받았어요 ,5
1049,항상쓰던제품이라 롯데홈쇼핑에서 믿고구매합니다 ,5
1050,ㅅㅐㅇ각보다 제품 좋네요~ 맘에 들어요! ,5
1051,선물용으로샀는데아주만족합니다 ,5
1052,갠차는데 피부엔 잘안맞는듯.. .. ,5
1053,잘받았어요 좋아요 만족합니다 ,5
1054, ,5
1055,늘쓰던 비비 같이온 파우더도 맘에 들어요 구성 쵝오 ,5
1056,배송빠르네요 샘플도 몇개보내주시고 좋네요 ,5
1057,좋아용! ,5
1058,새로 써보는데 좁쌀 여드름도 안올라오고 제피부에 딱입니다. ,5
1059,조하용 배송ㅁ발라요 ,5
1060,원래 쓰던거라 온라인으로 싸게살수있어서 좋았구여 사은품도 잘쓰겠습니다~ ,5
1061,전부터 써오던 제품이라 믿고 구매했습니다배송도 빠르고 여러할인 혜택까지 정말 좋네요 ,5
1062,좋아용요 ,5
1063,좋아요 ,5
1064,마음에 들어요~ ,5
1065,Good ,5
1066,좋아요 잘 사용하고 있어요 ,5
1067,간만에 다시쓰는데 역시 좋네요~ ,5
1068,생각보다 커버력 괜찮고 맘에 들어요 ,5
1069,원래 쓰던거라서ㅋㅋ 좋아요 ,5
1070,good ,5
1071,닥터자르트 비비크림 커버력도 좋고 마음에 듭니다.  배송기사님도 아주 친절하시고 대한통운 택배였는데 좋네요  감사합니다. ,5
1072,별로..많이별로 ,3
1073,닥터자르트 처음 쓰는데 밀착력도 좋고 계속 쓰기에 좋은것 같아요 ,5
1074,배송도 빠르고 샘플도 가득^^감사합니다 ,5
1075,계속 사용하는 BB입니다. 파우더 증정에 아직남았는데 또 사게 됐네요~ ,5
1076,괜찮아써요 ,4
1077,역시 닥터자르트 ,5
1078,좋아요 ,5
1079,좋음 ,5
1080,사은품도 있고 너무 좋네요 ,5
1081,좋아요 늘 사용하는제품 믿음 갑니다 ,5
1082,매번 사용하는 건데 싼가격에 잘 샀네요 ,5
1083,발라봤는덷 걍 갠츈용 ,5
1084,역시... 실버라벨이 최고인듯. 벌써 3번째 구매입니다.이거바르면 자꾸 예쁘다는 소리를 들어서 기분 좋아요선물해준 사람들도 다 맘에 들어하고 ^.^ 으히히 ,5
1085,저렴하게 잘 구매함 ,5
1086,늘 쓰던거라 잘 받았습니다 .잘쓸게요 ,5
1087,평이 좋아서 구매했어요좋은가격 좋은제품 만족해요^^ ,5
1088,딱이에요 좋아요 ,5
1089,좋아요~ ,5
1090,굳 늘쓰던더 ,5
1091,늘쓰건거라 저렴하게 잘 샀어요^^ ,5
1092,샘플먼저 사용해보고 구매한거라 만족합니다 ,5
1093,굳 ,5
1094,항상쓰던거라 믿고 구매합니다 ,5
1095,처음써보는데 되게 촉촉하고 좋아요!! ,5
1096,잘받았습니다 ,5
1097,조아조아조아조아조아요 ,5
1098,커버력도 괜찮은편이고... 피부가 건조한편인데 불편하지않고 좋아요 ,5
1099,매번 쓰던 제품. 잘 받았습니다. ,5
1100,"항상 쓰던거라서 또 써요 저렴한 가격인것 같네요, ",5
1101,회색톤이라아쉽네요 ,5
1102,잘받았습니다 실버라벨 몇개째 구매인지 모를정도로 계속 쓰고 있네요ㅎㅎ ,5
1103,원래 쓰던거예요커버력좋고 좋아요~ ,5
1104,늘쓰던제품이라서...믿고구매합니다사은품도 많이주시고~좋아요 ,5
1105,완전좋아요~ ,5
1106,좋아요 ,5
1107,항상 쓰는 제품^^ ,5
1108,좋아요색은좀어둡네요 ,5
1109,닥터자르트 실버비비 애용하는데요가격도 저렴하게 잘 구입했어요사은품으로 온 신상비비샘플 써봤는데 더 좋네요^^ ,5
1110,그럭저럭 ,5
1111,좋아요 ,5
1112,처음써보는데 괜찮네요~커버력이 좋아요~ ,5
1113,좋아요 좋아요 붉은기 검은얼굴 입니다 ,5
1114,좋아요 ,5
1115,조아여 역싱ㅋㅌㅇ ,5
1116,너무너무좋아요2통째쓰고있어요!같이온샘플도많고 가격저렴하게사서 굿굿!! ,5
1117,조아용 ,5
1118,배송은 하루만에 왔구요 약간 생각했던것보다 촉촉한건 덜한것 같은데 그래도 나름 쓸만해요 오늘 첨 아침에발랐는데 다크닝현상 없이 되게오래 지속되는것 같아요 저녁까지 같이온 파우더도 좋네요 감사합니다 ,4
1119,감사합니다 ,5
1120,빠른배송 감사드려요 !!!!!!! 빠른배송 감사드려요 !!!!!!!빠른배송 감사드려요 !!!!!!!빠른배송 감사드려요 !!!!!!!빠른배송 감사드려요 !!!!!!!빠른배송 감사드려요 !!!!!!!빠른배송 감사드려요 !!!!!!! ,5
1121,좋아요~~ 좋아조아죠아조아 짱 ,5
1122,항상쓰는거예요..좋아요... ,5
1123,좋아요유분이많이없어서좋아요 ,5
1124,빠른배송이 너무 맘에 들어요~ ,5
1125,좋아요 ,5
1126,"써오던 제품이라 만족하고요.. 비슷한 종류의 타 제품들보다 커버력도 좋고, 색상이 자연스러워 항상 써오고 있어요 ",5
1127,좋아요! ,5
1128,좋아요. 촉촉해요 ,5
1129,좋아요 ,5
1130,"실버라벨이 제일 좋다고해서 구매해봤는데, 커버력은 좋으나 회색빛이 돌아서 조금 아쉽습니다. 샘플로 보내주신 블랙라벨을 써봤는데 건성피부에 피부가 조금 어두운편인 저한테는 이게 더 잘 맞는것 같더라구요. 다음에는 블랙라벨도 구매해봐야겠어요 ",5
1131,저렴한 가격에 잘산네요  잘 쓸께요 감사합니다 ,5
1132,빠른배송에 물건도 잘 도착했고 주신 샘플도 잘 사용하겠습니다. ,5
1133,잘받았어요 ,5
1134,조아요다크닝현상떄문에 걱정했는데저는 괜찮네요 ,5
1135,너무 좋아요~~ ,5
1136,가격이여기가제일좋아서샀습니다~닥터자르트비비 너무좋아요커버력 지속력 짱흡수력도더불어 좋네요많이파세요~~~ ,5
1137,qothdQkffkdy ,5
1138,좋아요 ,5
1139,이것만써요ㅎㅎ ,5
1140,닥터자르트 화장품이 좋아서 할인시 아싸하고 사게 되었네요 ,4
1141,너무 좋아요 커버력 짱! ,5
1142,굿 ,5
1143,배송 하루만에 왓구요항상 쓰는거라서 너무 좋아요.ㅋㅋ ,5
1144,항상쓰던제품이라서재구매합니다.커버력이좋아요^^ ,5
1145,배송도 빠르고 제품도 좋아요~ ,5
1146,좋습니다 ,5
1147,그닥 좋은거 모르겠내요 ,5
1148,아직 써봊ㄴ 안았지만 상품평 믿어볼라니다 ,5
1149,샘플도 많고 가격도 싸고! 넘 좋아요. ,5
1150,아직 써보진 않았는데 배송 잘 왔어요 ,5
1151,옛날에나왓던거보다약간어두운거같아요못쓸정도는아니고ㅎ쓸만해요 ,5
1152,항상 쓰던거라 구매해요사은품도 적당하고 가격도 싸고배송도 빠르네요 좋아요 ,5
1153,수령 ,5
1154,친구가 좋다고 해서 구매해봤는데나쁘지 않은것 같아요저렴하게 샀어요! ,5
1155,색상이 어두워요. ,5
1156,미샤 퍼펙트쓰다가 갈아탓는데 너무 괜찮네요씨씨는 커버력이 별로라하여 비비 구입했는대 넘 만족합니다 ,5
1157,커버력은 조은데 쩜  두꺼운 느낌 ㅎㅎㅎ 넘 마니발랐나???머~  어쨋던 잘 사용할게요~~~ ,4
1158,블랙라벨 샘플 2개랑 세라마이딘까지넉넉하게 챙겨주시고 빠른배송 감사합니다^^ ,5
1159,굿!! ,5
1160,"hzxgfzhhbvc, m,bnmvl;jknxhfgh,h.bC ",5
1161,조아영 ,5
1162,어제 주문했는데 오늘 왔어요 배송 초만족이구요제조일자가 무려 2014년 2월 따끈따끈한 신상이었어요샘플도 보내주시고 너무 기분좋아요또 사야겠어요! ,5
1163,좋아용 ,5
1164,싸게 잘샀네용ㄳㄳ ,5
1165,jjhkhkjhljhlkjhljhljhljlh ,5
1166,색이 좀 어듭네요ㅠㅠㅠ ,5
1167,좋으네요... ,5
1168,굿 ,5
1169,부드럽게 잘 발려요 ,5
1170,항상쓰던거라 주문했어요~사은품 정말 마음에 들어요 ㅎㅎ 잘쓰겠습니다~ ,5
1171,잘받았습니다 ,5
1172,항상쓰던제품!!! ,5
1173,가격 대비 만족 ,5
1174,sfgfgfdg ,5
1175,잘 받았어요~ 요즘 자극없는 화장품으로 모두 바꾸고 있어요믿고 구입합니다^^ ,5
1176,"타사보다 저렴하게 구입했습니다. 화장 후, 약간의 다크닝이 있지만 커버력도 좋고 나쁘지 않아 재구매합니다. ",5
1177,역시 최고에여!!! ,5
1178,"매번 쓰는 제품으로, 비비중 커버력은 최고입니다. 무겁지도 않고요~ 피부톤도 화사합니다. ",5
1179,최저가에 사은품이 너무 좋아요 ,5
1180,배송도 빠르고 좋아요^^ ,5
1181,집사람이 좋다고 합니다. ^^ ,5
1182,제 피부에 잘 맞더라구요. 닥터자르트.. 무난하고 가격도 괜찮은 브랜드인 것 같아요. ,5
1183,아직 사용전이지만 빠른 배송 좋아요~ ,5
1184,쓰고 있는제품인데 조금 저렴하게나와서 미리 구매해둡니다 ,5
1185,동봉된 다른 샘플제품이 더 나은듯하네요~~ ,4
1186,직접 써보고 구매평 남기려 이제야 남깁니다~ 인터넷 사이트에서 하도 칭찬글이 많아 반의반신으로 샀는데 완전 굿 ~~~~~~~ 입니다 .*.* 다만 각질제거 잘 하고 사용해야합니다.각질있을시에는 부각이 된다는사실! 발색이나 발림 보정 아주 좋습니다.@@ 자주 애용할 것 같습니다.~~ ,5
1187,한번 써봤는데 좋아서 다시 신청했어요~ ,5
1188,잘 왔어요! ,5
1189,조으네요조으네요조으네요 ,5
1190,좋아요^_^~ ,5
1191,항상쓰던거라 좋아요~ ,5
1192,좋습니다 싸게 잘 구매해서 매우 만족합니다 ,5
1193,good ,5
1194,닥터자르트 실버라벨 비비크림 50ml ,5
1195,좋아요 ,5
1196,빠른 배송으로 잘 도착 했습니다.함께 주신건 블랙 라인으로 주셔서 테스트도 해 보고 여행갈때 쓰면 좋을것 같아요잘쓰겟습니다. ,5
1197,생각보다 좋네요~ ,5
1198,굿굿 ,5
1199,늘 쓰던거라서 잘받았어요사은품도  잘 챙겨주셔서 감사합니다^^ ,5
1200,굿 ,5
1201,빠른 배송 감사합니다. ,5
1202,민감한 피부에도 괜찮아요~다쓰고 또 구매했어용ㅎ ,5
1203,항상 사용하던 제품입니다.역시좋아요 ,5
1204,항상쓰던거에요 ㅋ ,5
1205,늘쓰던제품이라 만족합니다 ,5
1206,늘 쓰는제품이에요 ,5
1207,배송 빨랐고 사은품도 많이 챙겨줘서 좋아요.가격도 타사에 비해 엄청 저렴하게 샀음 . 한번 써봤는데 좀 촉촉한거같긴해요.좀 더 써봐야 알거같아요 여러모로 굿임 ,5
1208,세개째 써오고 있는데 꽤 좋은 비비예요지성피부에 적합하게 약간 매트하면서 커버력도 좋구 꼼꼼히 잘 발라져요.특별히 다른 제품으로 바꾸고싶단 생각이 안들 정도로 괜찮은 제품이에요~! ,5
1209,좋아요 ,5
1210,닥터자르트 비비크림만 사용합니다. ,5
1211,좋아요~~~ ,5
1212,너무좋아요 ,5
1213,ㄹ ,5
1214,잘받았숩니다 ,5
1215,더죠아 ,5
1216,좋아요같이 온 사은품도 크기 비슷해요 ,5
1217,좋아요 ,5
1218,23살 딸아이의 애용품입니다 ,5
1219,역시좋네요ㅎㅎ ,5
1220,good! ,5
1221,어떤 비비크림을 쓸지 고민하다가좋을 것 같아서 사보았는데 잘쓸게요 ,5
1222,얼굴이 밝은편이라 좀 어두운느낌은 있는데 커버력 괜찮고 만족합니다!^^ ,5
1223,좋아요 ,5
1224,너무너무 잘쓰고 있습니다~ 매끄럽게 잘 발리고 좋네요 ,5
1225,생각보다 너무 매트해서 실망이예요 커버력은좋네요 ,4
1226,빠른배송좋아요 ,5
1227,배송하루만에왔어요 짱벌써 세통째쓰고있는데 아주만족합니다!! 커버력도좋고 다크닝도없고저렴한가격에 한정판으로 출시된 일루미네이션도받고좋습니당!!! ,5
1228,마음에듭니다 ,5
1229,좋아요 ,5
1230,싸게 좋은제품 잘구입했습니다. ,5
1231,비비크림중 최고네요~ 강추합니다^^ ,5
1232,좋아요.. ,5
1233,추천으로 사용하게 되었는데 좋은거같아요 ,5
1234,좋아요 ,5
1235,*좋았습니다!만족하였구요 ,5
1236,좋아요 ,5
1237,좋아요ㅎㅎ ,5
1238,굿굿 ,5
1239,최거에용 ,5
1240,정말 좋은뎅^^ ,5
1241,짱좋아요 계속쓸래요 ,5
1242,whdgjdkkd ,4
1243,죠아욤 ,5
1244,가격이 좋아요 ,5
1245,빠른 배송 굿 ,5
1246,자연스런 커버력에 감탄하였습니다. 많은 사람들이 추천하는 이유가 있네요~ ,5
1247,ㅈㅇㅇ ,5
1248,품평이 좋길래 함 써보려고요  기획상품으로 잘구입한듯 합니다 ,5
1249,잘 구매한 것 같아요~원래 닥터자르트 제품 사용하고 있었는데제품이 한정판으로 알차게 나온 것 같아서 바로 구매해버렸네요~늘 사용하던 제품이라 맘에 들구요~닥터자르트 제품은 늘 실패 안하는 것 같네요~특히 비비크림은요~다른 비비보다 조금 비싼 감이 없지 않아 있기는 하지만...그래도 성능이 좋으니 나름 만족합니다.앞으로도 애용하겠습니다. ,5
1250,늘 쓰던 제품이에요빠른배송 감사합니다 ,5
1251,매번쓰는거라 또 구매했어요 넘 저렴한거 같아 두개 구매했네요..많이 파세요 ,5
1252,잘 받았어요써봐야 알겠지요최근 한달된 상품 주셨네요 ㅋ ,5
1253,중성피부인데 촉촉하게 잘 표현되어서 닥터자르트 베이스랑 비비 애용해요ㅎ이번에 구성 괜찮아서 2세트 구입했는데 베이스는 예전꺼보다 별로;;커버력도 좋고 무엇보다 촉촉하고 윤기나는 피부표현이 최고ㅎ ,5
1254,베이스랑 비비는 항상 닥터자르트꺼 사용해요ㅎ 중성피부인데 이거 촉촉해서 맘에 들고 명품화장품류보다 커버력이나 매끈해보이는 피부표현은 여기꺼가 훨씬좋더라구요ㅎ 윤기있고 촉촉한 피부로 잘 표현해줘서 애용!!ㅎ근데 같이 들어있는 베이스는 그 전에 베이스보다 별로네요;;ㅎ ,5
1255,좋습니디 ,5
1256,역시 실버라벨 좋아요 후기가 늦어서 죄송해요 ,5
1257,닥터자르트 실버라벨 몇년째 쓰고잇는데클 실버색이엇다가이번엔 케이스가 바뀌엇네요좀 커버력이 떨어진듯한 느낌... ,5
