,review,score
1674,항상쓰던거라서요..닥터자르트 홈페이지에서 맨날 주문해서 썼는데.. 여기서 저렴하게 판매하길래 바로 주문했습니다.잘쓸께요,5
1675,늘 쓰4던거라 조하요 ㄴㅈ늘 쓰던거라 조하요 늘 ㅆ드전거ㅏㄹ 좧오 ,5
1676,동생의 추천으로 구입하게 됐는데 발림성도 좋고 무엇보다 끈적이지 않아 좋네요..커버력도 있고.. 지속력도 오래가는거 같아요..샘플도 넘 푸짐해서 맘에 들구요 ^^,5
1677,비비크림은 첨 써보는데 나름 괜찮은거 같아요 많이 파세요 !@,5
1678,역시 닥터자르트는 가격도 저렴하지만 너무 좋아요~트러블도 없구여^-^,5
1679,닥터자르트를 처음쓴건 블루라벨이었는데 촉촉하고 발림성도좋아서닥터자르트 매니아가 됐어요 ^^ 그래서 실버라벨도 써봤는데 지나치게 환해지는건샤이닝베이스랑 섞어서 쓰면 덜해지더군요 잡티나 모공케어는 블루라벨보다 한수 위고 기름기도 잡아주는게 느껴지더라구요밝은것만빼면 다 좋습니다 ,5
1680,기대만큼은 아니지만 다른비비보다는 좋은것같아요,5
1681,파운데이션만 쓰다가소문으로 좋다고 하길래 이번엔 비비 한번 써보려고 주문했습니다.써보면 알겠죠.,5
1682,"잘받았서요 , 사은품들도 잘 왔구요, 다만, 거기에 적혀있는, 리플렛이란건 안왔서요, ㅜㅜ 뭐, 뭔진 모르겠지만,,, 다른건 다 왔네요, 무튼 잘쓸게요 ~ ",5
1683,실버라벨 워낙 유명해서 커버력 좋구 대신 얇게 바르는건 좀 힘든거 같아요ㅜ,5
1684,얼굴에 바르는 느낌도 좋고 맘에 들어요..아쉬운건 많던 사은품들이 다 사라져서 아깝네요..흑흑,5
1685,"너무 간편하고 좋네요,,여름엔 너무 더워 이것저것 찍어바르기 정말 귀찮고 땀도 나서 싫은데 하나로 쫙 해결되니,,게다가 번들거림도 거의없어 너무 좋아요ㅡ,ㅡ,",5
1686,"쿠폰적용까지 하고 구매하니 다른곳보다 좀더 저렴하게 구입했네용...ㅎㅎ사은품 구성이 좀더 많았으면 하는 아쉬움도 남지만,,뭐 그런데로 괜찮아용,,^^늘쓰던거라 믿고 주문했어용~~",5
1687,"엄마가 닥터자르트가 좋다고 이것만 고집하시네요,,,솔직히 전 더 비싸고 좋은거 사드리고 싶은데 커버력이 워낙 좋다고...ㅎㅎ",5
1688,발림감좋아요... 부드러우면서... 뜨지 않는다고 해야 하나... 다른 비비에 배해 들뜨는 느낌 좀 덜해서 좋아요,5
1689,블랙이 더커버력이 잇고 질퍽한 감도 덜하고...블랙이 더낫네요..... 구성은 좋아요.... 다음에는 블랙으로 구매 ㅎㅎ,5
1690,벌써 여러번 구매했답니다~~ 저에게 잘 맞아 다시 구매했어요^^,5
1691,써봤는데 너무너무좋아요~~소량만 발라도 되구요 잡티 커버력도 왠만큼 하는 것 같아요그리고 배송너무빨라서 좋았어요>_<,5
1692,다른 BB크림도 많이 구입해 써보았지만이제품 보다다 좋다는 BB는 없었네요~구입해서 써보니 잡티도 많이 가려지고너무좋으네요~앞으로 다쓰면 다시 구입해야겠어요~,5
1693,계속 쓰던 제품입니다. 저한테는 아주 잘 맞는거 같아요,5
1694,매번 쓰던 비비크림이라서 고민안하고 바로 구매했어요~이번엔 사은품도 많아서 좋네요 ^^,5
1695,닥터자르트 쓰고나서 부터는 다른 제품은 안쓰게 되네요. 신제품이 나올 때마다 사서 쓰고 있어요.,5
1696,발림성도 좋고 사은품으로 온 파우더도 좋군요 ,5
1697,다 떨어져서 또 주문했어요항상 쓰던거라서 역시 좋아요커버력도 좋고 지성피부에 좋은 제품같아요,5
1698,비비크림 잔뜩 기대하구 구매했네여~입소문은 그냥 나는게 아니란 생각이 드네여^^*,5
1699,비비크림은 닥터자르트 실버만 씁니다~커버력 짱,5
1700,정말 좋아요 써보시면 아주좋아요좋아조하아조아조아조아조아,5
1701,구성도알차구~~잘산것 같아요^^커버력도 괜찮네요,5
1702,"미네랄 파우더 1개, 샘플 비비 6개, 그리고 실버비비 왓네요 비비는 생각보다 좀 작네요 ....ㅎㅎ ",5
1703,블랙라벨에서 실버로 갈아타봤어요^^블랙라벨에서 실버로 갈아타봤어요^^,5
1704,주위에 추천으로 쓰게됐어요번들거리지않고 좋네요~샘플구성도맘에들어요~,5
1705,좋아요...잘 사용하고 있어요 번창하세요...,5
1706,배송도 빠르고 가격도 저렴하구요마침 이벤트 기간이었나.. 샘플도 어마어마하게 많이 왔네요..잘쓰고 있습니다.비비크림 좋은거야 두말할거 없는 소리고..함께온 사은품도 대박이었어요레그 젤하고 컨실러 잘 쓰고 있어요.. 컨실러 완소 아이템~~,5
1707,구매했는데 전아쉽게 실패네요~많은 상품평처럼 커버력은 정말 짱~이지만제가 얼굴이 아주 하얀편이 아님에도 얼굴색이 까매보이네요..다들 어디 갔다왔냐는..;;,5
1708,발림 너무 좋아요 매일 이것만 말라요! ㅎㅎㅎ 많이 파세요!!,5
1709,기초단계 모두다 이 브랜드 제품 쓰는데피부가 많이 좋아졌어요.^^,5
1710,잘쓸게여 맘에들어요~ ㅋ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,5
1711,첨으로 닥터ㅈㅏ르트꺼 써보는데 대박구성품으로 더 기분좋네요^^,5
1712,배송도 빠르고 사은품도 많아서 좋아요..아직 써보진 않았지만 기대해봅니다..,5
1713,아직 비비크림 쓰던거 마니 남아있는데하도 상품평이 좋길래 사봤어영...어제 받아서 오늘 아침 써봤는데...음~~~ 생각보다 그렇게 좋다~~는 아니구영...지금 쓰구있는건 라끄베르껀데 그게 더 순하구부드럽구 좋은듯해요...얘는 한번써봐서 그런지 그닥 좋은지는 모르겠구영기대를 너무 마니해서 그런가봐영...그냥 가격두 저렴하구 사은품두 마니 준거에 비해서는만족합니다~~~사은품은 진짜 대박ㅋㅋ,5
1714,[증정:미네랄 파우더 2.5g+실버비비파우치3매+블랙비비파우치3매]닥터자르트 잘 받앗어요,5
1715,좋은 상품이네요!^^좋아요.................................................................,5
1716,좋네요근데 살짝 어두운 느낌이랄까...샘플 많이 챙겨주셔서 감사합니다많아서 뭐부터 써야할지 고민이네요^^,5
1717,배송도 빠르고 양이 조금적은거같지만.. 그래도 효과는 굳!,5
1718,가격대비 괜찮아요. 비싼거 써봐도 별반 다를게 없네요. 잘쓰고 있어요.,5
1719,친구꺼 써보고 신청했는데 사은품 좋네영~~!!ㅎㅎㅎ블랙비비도 저번에써봐서 좋았는데 사은품으로 오니 기분좋네여ㅎㅎㅎ싼가격에 잘산듯,5
1720,"일단 배송은빨랐어요/제품은 아직 얼굴엔 안해봤고우선 손등에만 테스트해봤는데., 번들거림없이 잘 빌리네요~괜찮을듯합니다!",5
1721,너무 좋아요 이런경우가 또있을가싶을정도네요 감사합니다 너무 좋아요 이런경우가 또있을가싶을정도네요 감사합니다 ,5
1722,"전 스킨79, 한스킨, 닥터자르트 다 써보았는데솔직히 거의 비슷비슷 다 좋은거 같아영!!그중에서 닥터자르트 실버라벨이 제일 좋은거 같아서 구매했어영커버력도 좋고 오래 지속되어서 참 좋은거 같습니당^^그리고 구성도 다른 상품에비해서 좋아서 구매했어영~",5
1723,컨실러가 오지않아서 조금 실망..ㅜㅜㅜㅜㅜㅜ,5
1724,유분기가 많은 편이라 일반 시중에 파는 제품으로는 미샤꺼를 사용 했었는데요언니 추천으로 구매하게 됐는데 너무너무 좋아요^^^^^^^^^^*매트하게 잘 발리고 끈적거리지도 않아서 굳굳!!!!!그외에 따라온 바디용품과 맛사지 로션~세럼~굳굳!!!!이쁘게 잘 쓸께요^-^,5
1725,넘맘에들어요~제피부에 딱맞고 사은품빵빵하니 좋습니다^^ ,5
1726,듣던대로 커버력도 좋고..사은품도 많이 챙겨주셔서.. 좋습니다. ^^,5
1727,고민하다가 우연히 발견하게 되서샀는데 샘플도 챙겨주시고 가격도 저렴하게 잘 샀습니다잘쓰고 있어요 조아요 ,5
1728,상품구성 조아요 배송도 엄청 빠르구 늦게오면 어쩌나 걱정했는데 엄청 빨리왓네요 ,5
1729,몇번 사용해봤는데 괜찮아서 하나 더 구매합니다~앞으로도 좋은상품 부탁해요!!,5
1730,컨실러가 품절이라고 배송되지않은것 말고는배송도 빠르고 구성도 좋네요 ㅎ닥터자르트 상품 처음 이용해보는데 아직까지 상품 참 좋은것 같네요 ㅎ잘쓸게요 !!,5
1731,블랙비비 살까 실버비비 살까 고민 많이했는데블랙은 자연스럽고 실버는 좀 밝다고해서..그래도 샘플 써보니 실버가 더 낫네요 제얼굴엔 ㅎ블랙은 약간 회빛도는거같아서^^,5
1732,bb가 다 떨어져서 고민하는데 회사 동생이 사용하고있다고 추천해줘서 구입했어요~bb 하나 가격에 어쩜이리 푸짐한 구성이 들어있는지~ 동생도 택배온거 보고 놀라던데요 +0+ 발림성도 좋고~ 색감도 잘 맞고 그리고 아이컨실러도 넘 맘에 들어요 ㅎㅎ 닥터자르트 제품 처음 구입해보는데 맘에 드네요~ ^^,5
1733,구성도좋구요아직사용해보진 않았지만 평이좋아구매했어요~,5
1734,다른회사 메이크업베이스를 사용하다 닥터자르트의 샘플을 받아써보고너무너무 좋아서 구매했어요.확실히 본 상품의 커버력이 월등히 뛰어납니다.제가 트러블 민감성피부라많이 감추고 싶었는데 소량만 펴발라도괜찮더군요,5
1735,부드러워요. v7 세럼을 받으려고 샀는데.. 양이 적어서인지 펌핑이 잘안되요,5
1736,"본제품 외에 다리 마사지하는 젤, 세럼, 블랙피피 작은용량샘플3개, 그리고 미네랄 파우더까지!실버비비는 워낙 유명하고 좋아서 더 할말이 없는데....ㅋ이렇게 샘플까지 많이 주시고더군다나 제조된지 1개월 가장 늦은 상품이..5개월??안에 다 만들어진 상품 주시고 좋아용!!^___^만족하구요~ 다른 상품 또 구매하려고 생각중입니다!!무엇보다 정품사이즈로 온 세럼이 마음에 들어요!피부가 촉촉하게 잘 스며들어서 요즘은 스킨하고 세럼만 바른답니다~^^",5
1737,제가 항상 사용하는 비비크림인데엄마께서 비비크림이 필요하시다고 해서 추천해서 사드렸네요~^^정말 닥터자르트 커버력도 좋고 가격대비해서 상품구성도 넘 잘되어있어서만족합니다.,5
1738,쓰던 비비가 남아있어서 아직 써보진 않았지만...저렴한 가격에 구성이 너무 좋아요~,5
1739,비비 5ml 3개와 레그리프트젤과 파우더와 비비 잘도착했구요어제주문했는데 오늘 오전에 도착 !!진짜 현대 짱이예요 !! 굳굳굳굳내일쯤 도착하면 일찍오는거겠거니 했는데 진짜 빨리 오고진짜 만족이예요아직 쓰지는 않았지만 괜찮을거같아요 ^^^,5
1740,잡지책에 메이그업하는 전문가가 추천해서 주문해보았습니다 아직 바르기 전이라 모르겠지만 전문가가 추천한건데 좋겠죠 글구 많이들 쓰시네요 ,5
1741,비비크림자체도너무좋고구성도너무너무조아용!!!완전대박감!,5
1742,가격도 착하고 사용해 보니 좋아요~~~~샘플도 넉넉하게 챙겨 주셔서 잘 쓸께요.,5
1743,컨실러가 안와서 조금실망 ㅜ컨실러가 안와서 조금실망 ㅜ컨실러가 안와서 조금실망 ㅜ,5
1744,여행갔다가 친구가 쓰는걸 보고 나도 써봤는데 넘 좋아서 이렇게 주문까지 하게 됐어요~사은품까지 푸짐해서 기분이 좋네요^^잘쓸게요!,5
1745,저는 어제 점심먹고 1시에 주문을 해서 오늘 오전 11시에 배송이 왔답니다 : )급했던 물건은 아니라 상관없었는데 빨리 왔더라구요ㅎㅎ사실 사은품이 푸짐해서쵸큼 이르게 구매한 경향은 있지만 유통기한도 적당해서 상관없을거같습니다.지금 쓰던거 다쓰고 새로운 비비로 시작해도 좋을듯..?!ㅋㅋㅋ많은분들이 감탄하시는 상품구성 그대~로 잘 포장되어 왔구요박스에 뽁뽁이로 둘둘말아 잘왔습니다ㅎㅎ파우더랑 팩트중에 고민하던 찰나에 파우더를 선물로 받았으니 써보고 결정할수있어서 맘에 들구요.세럼은 방금 막써봤는데 열어봤을땐 약간 젤같은 고농축 느낌이 있는데 얼굴에 펴바를땐 평범한 액체처럼 샤악 발리는게오오 소량으로 꽤 펴바를수있어서 세럼이 기존제품의 1/2사이즈지만 꽤 쓰겠어요ㅎㅎ바르고나면 약간의 끈적임? 요런건 있지만 고농축 젤을 발랐다 생각하면 그다지 불쾌하거나 불편할거 없습니다ㅎㅎ다리에 사용하는건 일다녀와서 써보려고 하고있답니다 : )구성품이나 기본제품이 믿었던 닥터자르트꺼라 그냥 질렀는데 사길 잘한거같아요ㅎㅎ많은분들도 구성상품 많이 받으시는 지금 사셔서 여러 체험을 해보세요+_+//,5
1746,가격도 저렴하고 샘플도 많고 아주 좋아요.,5
1747,알찬 세트 구성에 좋은 제품까지~~아주 만족해여!!,5
1748,잘받았습니다.근데주문할땐아이컨실러펜모양으로생긴것도주는걸로나온거같은대 안왔습니다.,5
1749,"비비보단 리프트젤 양이 더 많고,,아이컨실러는 안왔지만 어찌됐건 구성은 맘에듭니다. 호ㅓ/",5
1750,상품평이 넘좋아서 구입해서 써보려구요~~ 기대하고 있어요~~,5
1751,기존에 사용하던 제품을 재구매했어요!본품도 물론 좋지만 딸려온 사음품이 정말 맘에 들어요본가격에 비해서도 저렴한 가격인데 사은품까지 빵빵하니^^게다가 배송도 총알배송!!! 어제 오전에 주문해서 오늘 오전에 받았어요! 딱 만 하루만에~~좋은 구성에 좋은 가격으로 구매하게 돼 아주 만족스럽습니다^^,5
1752,감사해요^^ 좋은상품구성. 현대몰에서는 늘 타싸이트보다 하나 더 많이 아니면 조금 더 저렴하게 주는 거 같아요.감사해요 진짜. 완전 만족합니다 100퍼센~,5
1753,좋아요^^좋아요^^좋아요^^좋아요^^좋아요^^,5
1754,닥터실버는 커버력이 좋아서 맘에들고 이번에 구성이 너무 좋아 구매해요,5
1755,배송두 빠르구제품두 조쿠여~~~~사은품도 많구~~~감사합니당~~~~~~,5
1756,평소 bb크림을 피부과에서 운영하는 쇼핑몰에서 사서 쓰다 함 사봤는데 약간 진한것 같네요커버력은 좋아요,5
1757,빠른 배송. 푸짐한 상품구성. 저렴한 가격.. 다 좋아요.,5
1758,써봤는데 커버력도 괜찮고 좋아요~ 써봤는데 커버력도 괜찮고 좋아요~ 써봤는데 커버력도 괜찮고 좋아요~,5
1759,제품은 좋아 여러번째 구매하네요~근데...색상이 조금 밝았으면 하는 아쉬움이 매번 남습니다.밝은색상을 출시해주셔도 좋을텐데요~,5
1760,"몇년 전 우연히 친구에게 닥터자르트 선물받아서 써봤는데,,,,그 때 부터 왕팬이 되었어요.실버라인은 조금 커버력이 있어 잡티 있는 내 얼굴에 딱이네요.강추!!!",5
1761,"닥터자르트가 좋다는 얘기를 듣고 구매해 봤는데요,써보니 괜찮긴 한 것 같네요~다른 사이트와 가격은 비슷하구,사은픔은 여기가 더 마음에 들어서 여기서 구매했습니다~",5
1762,비비크림을 찾던중 다양한 사은품? 구성에 구매했지만 정말 좋은제품이군요~계속 애용하렵니다.굿~~!!,5
1763,친구꺼 샘플로 써보고 구입했는데여름에 피지가 많아 화장이 잘 뜨는데도 이건 부드럽게 잘 발리네요조금 어두운감은 있어요^^;;,5
1764,진짜 좋아요지금까지 쓰던 비비중에닥터자르트가 가장 괜찮은것 같아욬,5
1765,사은품 대박이네요 조아요 ,5
1766,상품 구성도 좋고 매트한게 참 좋아요. 잘쓸게요,5
1767,ㅈㅗㅎㅇㅇㅓ좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요좋군요,5
1768,면세점을 자주 이용하고 있는 딸덕분에 알게된 브렌드 제품을 싸게 구매할 수 있어서 좋았습니다.더구나 제품이 40대 후반인 저에게도 아주 잘 맞는 제품이라 다음에도 또 구매할 생각입니다.,5
1769,빠른 배송에 푸짐한 사은품까지저렴한 가격 흠잡을 것이 없네요,5
1770,사은품이 너무 조아서 샀어요.ㅎ여러가지가 한꺼번에 오니까 너무횡재한거같아요저는 컬러본1호을 썻었는데색은 그것보단..어두워요..밝다고해서 샀는데 조금그렇네요..그래도 또 계속쓰다보면 좀더 나아지겟죠?암튼 잘쓰겠습니다.ㅎ,5
1771,상품평이 좋아 믿고 구매합니다. 사은품도 많이 좋네요 ㅎ,5
1772,지성피부인데..하루종일 유분기가 없어서 좋아여 ^^샘플도 굿굿 ,5
1773,완전 대박입니다.!!면세점에서 구입해서 서보고 반한 제품이였는데. 이렇게 H-mall에서는 사은품까지 왕창 챙겨서 보내주시고.정말 가격대비 완전 괜찮은 상품이라 생각되네요~실버라벨은 커버력도 있고 촉촉하니 지성인 제 피부에 딱인거 같아요.최고 입니다.!!용량도 많아서 오래오래 쓰고요..,5
1774,주변에서 추천한 제품이라 구입해봤는데좀 매트한 느낌이 있기는 하지만유분기도 적고 커버도 잘 되요~ㅋ,5
1775,사은품도 너무 좋아서 주문했답니다 ^^ 받고나니 더욱 좋네용 ,5
1776,갖고싶었던 비비크림에다 사은품을 보고 깜짝놀랐어요. 감사드려요 ,5
1777,"비비도 꺠끗하게 잘 발리고 , 오래가고, 무엇보다 피부톤이 환하게 보정되네요..^^ ",5
1778,한 개 가격에 정말 많이 주네요.아직 사용전이지만 잘 쓸께요.,5
1779,실버라벨비비가 지복합성피부에 좋다길래 한번 구매해봤어요7월구성보다 사은품도 푸짐해져서 횡재한 느낌?적립금과 할인쿠폰으로 6천원정도 할인 받아서 기분이 더 업업써보고 제 피부에 맞으면 재구매 해야겠어요^^,5
1780,사실 집에 쓰던 비비가 몇개 있는데..... 이런 거 보면 자꾸 갖고 싶어 큰일이에요~ 결국 구성품이 맘에 들고 가격 저렴한 거 보고 또 사고 말았어요 ㅋ너무 좋아요^^ 첨에 발랐을때 약간 칙칙한 거 같았는데 조금 있으니 피부색 되찾더라구요~커버력도 적당한 것 같고...ㅎㅎ,5
1781,원래 스킨79꺼 쓰다가 이번에 다 써서 한스킨으로 구매할까 하던중언니한테 받은 닥터자르트 비비 샘플이 있어서 썼어요근데 써보니 너무 좋아 정품 구매 하게 되었네요거기다 샘플까지 왕창 받으니 너무 좋아요제 피부가 지성인데 바르고 나서 살짝 매트한 느낌도 들고저한테 잘 맞네요 ㅎㅎㅎ,5
1782,제품 구성도 좋구 닥터자르트 비비크림 커버력 및 흡수력은 좋은거 같아요,5
1783,"유분기도 덜하고 너무 좋아요.여름에 쓰기도 좋고 후회안하십니다,",5
1784,"딸아이가 닥터자르트 제품을 3년째 사용하고 있고, 피부에 너무 많은 효과를 보았기 때문에닥터자르트 제품은 무조건 신뢰한답니다.",5
1785,구성도 좋고 처음 이제품써보는데 커버력도 좋고 기름도 안돌고 좋으네요~,5
1786,아직 한번밖에 안써봤지만.좋은듯해요~배송도 무지 빨랐구요.이것저것 같이 온 물건들.ㅎㅎ좋아요~^^,5
1787,닥터자르트 제품은 처음인데 제 피부톤에 아주 잘 맞아요. 아무래도 꾸준히 쓰게 될것 같아요,5
1788,정말 좋습니다...사은품 ㅋㅋㅋ대박입니다.망설ㅇ지 마세여 ,5
1789,가격도 저렴하고 샘플도 많고 만족스럽내요^^,5
1790,구매하신 분들이 워낙 좋다고 하셔서구매를 해봤는데 ㅎ.ㅎ지성한테는 좋을 듯 합니당~~ 적당히 매트하고커버도 어느정도 되고...근데 생각했던 것 보다는 뛰어나지는 않네요 ㅠㅠ바르고 나서 좁쌀여드름도 조금씩 생기는 것 같고...그래도 다크닝 없고 적당히 환해지는게 마음에 드네요~~샘플도 많이 주시고잘쓸게요~~~,5
1791,배송 하루만에 왔어요 완전 빨라요 ㅋㅋㅋ금요일에 사용후기 남길께여ㅋ,5
1792,예전 비비크림은 색도 칙칙하고 그랬는데 색도 딱 맘에 들고 커버력도 있고 넘 좋아요.. 앞으로 쭉 이건만 쓰려구요..,5
1793,세번째 구매째인데 너무너무 좋아요`복합성 피부에다 민감한 편인데얇게 딱 발라주면 감쪽같죠 ㅋㅋㅋ사은품도 넘넘 맘에 드네요^.~,5
1794,"제가주문할땐 BB크림정품, 컨실러정품, 레그 리프트젤, 블랙비비 5ML 3개,립트리트먼트,닥터자르트 팩트 1/2이렇게 푸짐하게받았습니당 배송도빨랐구여 이푸짐한 구성에 단돈2만원이라뇨 ㅠㅠ 아직써보진않았지만 기대잔득중이구여 ㅋㅋ",5
1795,저번에는 블랙라벨 썼는데...이번에는 실버로 주문했어요...이것도 좋겠죠...기대되네요...,5
1796,다리젤이랑 샘플이랑 아이컨실러 미네랄 파우더까지 넘 구성이 좋네용 ㅎㅎ 써보구 좋으면 다른라인 까지써보려구용 ㅎㅎ,5
1797,비비크림 여러제품 써 봤는데 왜 닥터자르트 비비크림이 소문났는줄 알겠어요..살짝 매트하긴 하지만 적은양으로도 간편한 화장이 끝나네요..같이 온 사은품도 잘 받았어요.,5
1798,커버력은 좋은데 색상이 어두워서 얼굴이 칙칙해 보이는것 같아요,5
1799,수분부족형 지성이라 비비 아무거나 못쓰는데닥터자르트 실버라벨 쓴후부터는 줄곳 이것만 써요 ㅎㅎ커버력도 괜찮구 유분기가 적어서 젤 맘에듬ㅋㅋ여러 사이트 비교해봤는데 여기가 젤 저렴해서 여기서 질렀음닥터자르트 너무 좋아 ㅎㅎ 콜마도 너무좋아,5
1800,쿠폰에 여러가지 사은품에 대만족입니다...^^발라보니 잡티커버가 잘되네요~~~ ,5
1801,"상품평을 믿고 샀는데 적은양을 발라도 커버가 잘되고 자연스러운것 같아서 좋아요~생각보다 많이 번들거리지 않네요, 아직 몇번밖에 안써봐서 잘은 모르겠지만 자연스럽게 커버가 되는게 젤 맘에 듭니다~소량만 발라도 되서 꽤 오래쓸듯해요.ㅋㅋㅋㅋ",5
1802,번들거리지 않아서 좋아요비비를 안바른것 같은 생얼 좋네요,5
1803,"젊은 사람이 쓰기에는 유분감도 많고 조금 무겁지만커버력은 좋은 거 같네요전 이모님 드렸더니, 좋으시다고 해서 두번째 구매네요제가 쓰기에는 조금 두꺼운 듯 해서요",5
1804,"행사기간중이라 샘플 이것 저것 푸짐하게 받았어요.배송 상태도 좋았구.이전에 사용하던 비비는 좀 묽은 편이였는데, 실버라벨 비비는약간 뻑뻑한 느낌?매트해요. 지속성은 이전에 사용하던 비비보다는 좋은 편이긴 한데,지속성이 좋은 편이라고 하기 그렇구 그냥 보통인듯 커버력은 좋은 편인데, 색상이 너무 밝아서 피부톤이 들떠보이는 감이없지 않아 있어요. 잘 두드려서 바른다고 발라도... 그게 좀 아쉬운듯",5
1805,닥터자르트를 쓰다가.가격의 압박이..있어서 잠시 다른비비크림을 사용했는데 우연히 쇼핑하다가이런 좋은기회를 발견!!해서 구매했는데후후~상품구성이 알차네요~다 쓸모있는것들로 아주 좋아요..정말 비비는 닥터자르트가 최고인듯..잘쓰고 이뻐질게요~~,5
1806,사은품도 많고 전에 한 번 써봤던 제품인데더 좋아진 것 같아요^^감사합니다.^^,5
1807,사은품도마니주시고커버력도너무좋은거같아요~,5
1808,우와 사은품도 많구요 너무 좋아요비비도 여름에 바르기에 딱 좋겠네요너무 좋아요,5
1809,"아직써보지는 않았지만, 친구소개로 써보고바로 구매하게되었습니다^^써보나마나 아주 만족이구요 같이오는 사은품도 아주 좋내요~잘쓰겠습니다 ",5
1810,제품은 두번째 구입입니다.. 민감성이라서 맨날 화장품 반이넘게있어도 다른걸로 바꾸곤했는데이건너무 좋습니다.. 사은품도 이번엔 더많아서 너무좋네요...,5
1811,아하하하하본품하나에 사은품이 블랙비비3개짜리까지 7개를 받네요완전 행복~~ 파우더에 립트리트먼트에 다리에바르는 리프트젤 / 아이컨실러사은품이 너무 많아요~~ 그래서 더 기분좋구요사진을 찍어서 올리지 못해 아쉬울뿐그냥 딱 메인사진이랑 동일해요!! 10일날 3시경 주문해서12일 3시경 받았네요 그전에 블랙비비를 써서 이미 검증된 제품이니까 안심해요~실버를 이번에는 써보려고 샀어요 다음에 또 좋은 상품으로 부탁드려요 ㅎㅎ ,5
1812,기대대로 발림성도 좋고 느낌도 괜찮아요...함께온 컨실러 좋네요,5
1813,지인추천으로 닥터자르트 비비 구입하게 됐는데세트 구성도 맘에 들고 써보니 커버도 잘되고 괜찮은 것 같아요.자주 이용하게 될 것 같네요~~,5
1814,밤에 주문했는데 담날 도착했네요~~비비가 넘 맘에 들고담날이 휴가가는날인데 샴푸랑 셋트로 사은품을 주셔서 넘 좋았어요....휴가 다녀오느라 상품평이 늦었어요...오늘 또 주문해서 친구 선물할랍니다....,5
1815,전에 샘플 있는거 써보고 구매했어요..좋네요...,5
1816,"비비크림 여러 제품 써봤지만, 역시 닥터 쟈르트는 실망 시키지 않아요.커버력도, 발림성, 촉촉함 모두 좋아요.셈플로 온 샴푸랑 바디 클린져 너무 좋아서 따로 구매 하고 싶은데 아직 없네요.",5
1817,처음 구매했는데 괜찮은거 같아요~본품보다 사은품이 더 많네요~,5
1818,아직은 써보지않았지만상품평이 좋아서 샀어요,5
1819,댓글보고 구매합니다 너무 기대되네요~~zjqjfurdl ,5
1820,선물했습니다잘 쓰겠다네요기회가 되면 저두 써 보겠습니다~~^^,5
1821,"배송 정말 빠르네요!예전에 리뉴얼되기 전에 사용했었는데, 다시 쓰려고 주문했어요!잘쓸게요~",5
1822,지금 몇개째 쓰는건지 모르겠지만...항상 이것만 써왔어요...이번에 온 제품은 저번에 쓴것보다 좀 묽던데...원래 그런건지...이번에 좀 바뀐건지 모르겠습니다...암튼 만족스럽고요..사은품으로 주신 샤워용품 세트도 참 맘에 듭니다...,5
1823,후기가 늦었네요~ 처음 나왔던 것 보다 더 좋아요 더 화사하게 발리네요~ 좋아요,5
1824,좋습니다잘발리고 화사해지네요회사동료분들한테도 추천해야겠어요항상 좋은물건 부탁드립니다^^,5
1825,"항상 이용하는 제품인데, Hmall이 가장 저렴하네요!커버력도 좋고 유분기도 별로 없어서 제 피부에 딱 입니다~",5
1826,원래 슈*** 파운데이션을 사용하다가 자연스럽기는 하나 약간 커버력이 부족한 듯 하여 구매하게 되었어요적당히 커버력도 있고 무엇보다 좋은건 전체적으로 피부톤이 화사한 느낌이 들어 좋네요.조금 아쉬운건 제피부타입이 지성이라 그런지 가을이나 겨울에는 좋은데 여름에는 조금 들뜨는 느낌이 아주 약간 있네요.,5
1827,실버라벨 소문듣고 구입했는데 넘만족해여구성도 너무좋구여~~~~~~~~,5
1828,샘플 써보고 구입..ㅎㅎ샘플도 이것 저것 많이 주시구요..괘아나요~,5
1829,"너무 좋아요~~구성에 한번 반하고, 비비크림에 또 반했습니다.닥터자르트 비비크림은 좋다고 소문남 제품인데, 역시나입니다~~~~~",5
1830,이 제품 샘플 써보고 좋아서 구매합니다. 사은품 대박이예요 ,5
1831,커버력은 좋은것 같은데..상품평처럼 너무 좋다는 느낌은 아직 못받겠네요..좀 더 써봐야 알듯..,5
1832,입소문으로 이미 좋은 건 알고 있었고 마침 사용하던 비비가 떨어져 구입하게 되었네여. 여기저기 돌아보다가 h몰이 가장 구성이 좋아 구입하게 되었네여. 역시 배송도 하루만에 왔구여. 구성도 빠짐없이 왔어여. 이번주 놀러가서 잘 사용할 거 같네여.,5
1833,친구꺼써보고 저도 구매했습니다..제 피부는 지복합인데요~유분기 잡아주는거맞는것같습니다~커버력또한 뛰어나구요~^^강추합니다~,5
1834,끈적임없이 발려요... 사은품도 많아 좋구요.,5
1835,"생각보다 배송도 빠르네요,구성품도 좋고, 가격도 저렴하게 잘 샀어요.",5
1836,사은품이 정말 좋네요! 비비말고도 여러가지오니깐^^ 아주좋아요,5
